Timestamp,Temperature 2M,Cloud Cover,Cloud Cover Low,Cloud Cover Mid,Cloud Cover High,Shortwave Radiation,Direct Radiation,Diffuse Radiation,Wind Speed 10M,Precipitation
2026-09-05T21:00:00Z,25.7,2.0,2.0,0.0,0.0,409.0,314.0,95.0,15.6,0.0
2026-09-05T21:15:00Z,25.6,0.0,0.0,0.0,0.0,362.0,272.0,90.0,14.8,0.0
2026-09-05T21:30:00Z,25.4,1.0,0.0,0.0,0.0,315.0,233.0,82.0,13.3,0.0
2026-09-05T21:45:00Z,24.9,0.0,0.0,0.0,0.0,265.0,187.0,78.0,11.5,0.0
2026-09-05T22:00:00Z,24.4,0.0,0.0,0.0,0.0,216.0,145.0,71.0,10.8,0.0
2026-09-05T22:15:00Z,24.0,0.0,0.0,0.0,0.0,168.0,106.0,62.0,10.1,0.0
2026-09-05T22:30:00Z,22.8,1.0,1.0,0.0,0.0,121.0,68.0,53.0,10.1,0.0
2026-09-05T22:45:00Z,22.1,0.0,0.0,0.0,0.0,77.0,35.0,42.0,10.5,0.0
2026-09-05T23:00:00Z,21.6,0.0,0.0,0.0,0.0,39.0,14.0,25.0,10.2,0.0
2026-09-05T23:15:00Z,21.3,0.0,0.0,0.0,0.0,10.0,10.0,0.0,8.3,0.0
2026-09-05T23:30:00Z,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
2026-09-05T23:45:00Z,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
2026-09-06T00:00:00Z,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2026-09-06T00:15:00Z,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0
2026-09-06T00:30:00Z,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
2026-09-06T00:45:00Z,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0
2026-09-06T01:00:00Z,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0
2026-09-06T01:15:00Z,20.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0
2026-09-06T01:30:00Z,20.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
2026-09-06T01:45:00Z,19.9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
2026-09-06T02:00:00Z,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
2026-09-06T02:15:00Z,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
2026-09-06T02:30:00Z,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
2026-09-06T02:45:00Z,19.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2026-09-06T03:00:00Z,19.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
2026-09-06T03:15:00Z,19.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
2026-09-06T03:30:00Z,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
2026-09-06T03:45:00Z,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0
