Timestamp,Temperature 2M,Cloud Cover,Cloud Cover Low,Cloud Cover Mid,Cloud Cover High,Shortwave Radiation,Direct Radiation,Diffuse Radiation,Wind Speed 10M,Precipitation
2026-09-07T04:00:00Z,16.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
2026-09-07T04:15:00Z,15.8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
2026-09-07T04:45:00Z,15.8,9.0,9.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0
2026-09-07T05:00:00Z,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
2026-09-07T05:15:00Z,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0
2026-09-07T05:30:00Z,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
2026-09-07T05:45:00Z,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
2026-09-07T06:00:00Z,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
2026-09-07T06:15:00Z,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
2026-09-07T06:30:00Z,14.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
2026-09-07T06:45:00Z,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
2026-09-07T07:00:00Z,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
2026-09-07T07:15:00Z,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
2026-09-07T07:30:00Z,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
2026-09-07T07:45:00Z,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
2026-09-07T08:00:00Z,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
2026-09-07T08:15:00Z,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
2026-09-07T08:30:00Z,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
2026-09-07T08:45:00Z,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
2026-09-07T09:00:00Z,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0
2026-09-07T09:15:00Z,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
2026-09-07T09:30:00Z,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2026-09-07T09:45:00Z,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0
2026-09-07T10:00:00Z,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
2026-09-07T10:15:00Z,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
2026-09-07T10:30:00Z,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
2026-09-07T10:45:00Z,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
2026-09-07T11:00:00Z,13.3,0.0,0.0,0.0,0.0,25.0,6.0,19.0,5.4,0.0
2026-09-07T11:15:00Z,13.7,0.0,0.0,0.0,0.0,62.0,31.0,31.0,5.6,0.0
2026-09-07T11:30:00Z,14.7,0.0,0.0,0.0,0.0,103.0,58.0,45.0,1.1,0.0
2026-09-07T11:45:00Z,15.2,0.0,0.0,0.0,0.0,149.0,93.0,56.0,6.3,0.0
2026-09-07T12:00:00Z,15.9,0.0,0.0,0.0,0.0,199.0,135.0,64.0,6.7,0.0
2026-09-07T12:15:00Z,16.5,0.0,0.0,0.0,0.0,250.0,179.0,71.0,7.7,0.0
2026-09-07T12:30:00Z,17.3,0.0,1.0,0.0,0.0,301.0,224.0,77.0,7.7,0.0
2026-09-07T12:45:00Z,17.8,1.0,1.0,0.0,0.0,350.0,267.0,83.0,10.2,0.0
2026-09-07T13:00:00Z,18.4,1.0,1.0,0.0,0.0,399.0,307.0,92.0,9.4,0.0
2026-09-07T13:15:00Z,19.1,1.0,1.0,0.0,0.0,444.0,349.0,95.0,9.4,0.0
2026-09-07T13:30:00Z,19.5,1.0,1.0,0.0,0.0,490.0,391.0,99.0,10.0,0.0
2026-09-07T13:45:00Z,19.9,0.0,0.0,0.0,0.0,535.0,433.0,102.0,10.8,0.0
2026-09-07T14:00:00Z,20.3,0.0,0.0,0.0,0.0,578.0,473.0,105.0,10.8,0.0
2026-09-07T14:15:00Z,20.8,0.0,0.0,0.0,0.0,619.0,512.0,107.0,11.5,0.0
2026-09-07T14:30:00Z,21.2,0.0,0.0,0.0,0.0,658.0,550.0,108.0,10.8,0.0
2026-09-07T14:45:00Z,21.6,0.0,0.0,0.0,0.0,690.0,576.0,114.0,12.5,0.0
2026-09-07T15:00:00Z,22.1,0.0,0.0,0.0,0.0,722.0,607.0,115.0,11.9,0.0
2026-09-07T15:15:00Z,22.5,0.0,0.0,0.0,0.0,750.0,634.0,116.0,13.1,0.0
2026-09-07T15:30:00Z,23.5,0.0,0.0,0.0,0.0,771.0,650.0,121.0,11.1,0.0
2026-09-07T15:45:00Z,23.9,0.0,0.0,0.0,0.0,792.0,671.0,121.0,10.7,0.0
2026-09-07T16:00:00Z,24.5,0.0,0.0,0.0,0.0,811.0,691.0,120.0,10.9,0.0
2026-09-07T16:15:00Z,24.9,0.0,0.0,0.0,0.0,827.0,707.0,120.0,12.6,0.0
