Timestamp,Temperature 2M,Cloud Cover,Cloud Cover Low,Cloud Cover Mid,Cloud Cover High,Shortwave Radiation,Direct Radiation,Diffuse Radiation,Wind Speed 10M,Precipitation
2026-09-08T12:30:00Z,17.7,0.0,0.0,0.0,0.0,288.0,206.0,82.0,3.0,0.0
2026-09-08T12:45:00Z,18.2,0.0,0.0,0.0,0.0,338.0,250.0,88.0,2.6,0.0
2026-09-08T13:00:00Z,18.7,0.0,0.0,0.0,0.0,386.0,293.0,93.0,3.7,0.0
2026-09-08T13:15:00Z,19.8,1.0,0.0,0.0,1.0,430.0,331.0,99.0,6.6,0.0
2026-09-08T13:30:00Z,20.4,1.0,0.0,0.0,1.0,476.0,372.0,104.0,7.4,0.0
2026-09-08T13:45:00Z,20.9,2.0,0.0,0.0,2.0,519.0,411.0,108.0,6.6,0.0
2026-09-08T14:00:00Z,21.5,0.0,0.0,0.0,0.0,560.0,449.0,111.0,7.1,0.0
2026-09-08T14:15:00Z,22.0,0.0,0.0,0.0,0.0,599.0,484.0,115.0,6.8,0.0
2026-09-08T14:30:00Z,23.0,0.0,0.0,0.0,0.0,639.0,525.0,114.0,7.2,0.0
2026-09-08T14:45:00Z,23.6,0.0,0.0,0.0,0.0,673.0,557.0,116.0,8.7,0.0
2026-09-08T15:00:00Z,24.1,0.0,0.0,0.0,0.0,705.0,588.0,117.0,9.7,0.0
2026-09-08T15:15:00Z,24.4,0.0,0.0,0.0,0.0,733.0,615.0,118.0,10.2,0.0
2026-09-08T15:30:00Z,25.1,0.0,0.0,0.0,0.0,759.0,639.0,120.0,9.2,0.0
2026-09-08T15:45:00Z,25.4,0.0,0.0,0.0,0.0,778.0,656.0,122.0,10.5,0.0
2026-09-08T16:00:00Z,25.7,0.0,0.0,0.0,0.0,794.0,670.0,124.0,10.5,0.0
2026-09-08T16:15:00Z,25.9,0.0,0.0,0.0,0.0,807.0,682.0,125.0,10.3,0.0
2026-09-08T16:30:00Z,26.3,0.0,0.0,0.0,0.0,820.0,694.0,126.0,10.0,0.0
2026-09-08T16:45:00Z,26.5,0.0,0.0,0.0,0.0,827.0,701.0,126.0,9.7,0.0
2026-09-08T17:00:00Z,26.7,0.0,0.0,0.0,0.0,829.0,703.0,126.0,8.2,0.0
2026-09-08T17:15:00Z,26.8,0.0,0.0,0.0,0.0,827.0,702.0,125.0,6.9,0.0
2026-09-08T17:30:00Z,26.5,0.0,0.0,0.0,0.0,823.0,699.0,124.0,8.7,0.0
2026-09-08T17:45:00Z,26.7,0.0,0.0,0.0,0.0,810.0,687.0,123.0,8.0,0.0
2026-09-08T18:00:00Z,26.8,0.0,0.0,0.0,0.0,800.0,678.0,122.0,8.4,0.0
2026-09-08T18:15:00Z,27.0,0.0,0.0,0.0,0.0,780.0,659.0,121.0,9.2,0.0
2026-09-08T18:30:00Z,26.9,0.0,0.0,0.0,0.0,760.0,637.0,123.0,9.4,0.0
2026-09-08T18:45:00Z,27.0,1.0,0.0,0.0,1.0,740.0,620.0,120.0,9.7,0.0
2026-09-08T19:00:00Z,27.1,3.0,0.0,0.0,3.0,710.0,593.0,117.0,10.0,0.0
2026-09-08T19:15:00Z,26.9,15.0,0.0,0.0,15.0,680.0,561.0,119.0,9.3,0.0
2026-09-08T19:30:00Z,26.9,7.0,0.0,0.0,7.0,630.0,456.0,174.0,8.2,0.0
2026-09-08T19:45:00Z,27.1,1.0,0.0,0.0,1.0,610.0,495.0,115.0,7.4,0.0
2026-09-08T20:15:00Z,27.1,29.0,0.0,0.0,29.0,526.0,418.0,108.0,5.5,0.0
2026-09-08T20:30:00Z,27.1,100.0,0.0,0.0,100.0,465.0,280.0,185.0,5.6,0.0
2026-09-08T20:45:00Z,27.1,95.0,0.0,0.0,95.0,430.0,297.0,133.0,5.7,0.0
2026-09-08T21:00:00Z,27.1,87.0,0.0,0.0,87.0,389.0,306.0,83.0,5.0,0.0
2026-09-08T21:15:00Z,27.0,76.0,0.0,0.0,76.0,334.0,212.0,122.0,4.8,0.0
2026-09-08T21:30:00Z,26.8,34.0,0.0,0.0,34.0,292.0,197.0,95.0,4.7,0.0
2026-09-08T21:45:00Z,26.6,45.0,0.0,0.0,45.0,244.0,162.0,82.0,4.8,0.0
2026-09-08T22:00:00Z,26.5,55.0,0.0,0.0,55.0,195.0,119.0,76.0,4.7,0.0
2026-09-08T22:15:00Z,26.3,65.0,0.0,0.0,65.0,147.0,81.0,66.0,4.8,0.0
2026-09-08T22:30:00Z,25.6,36.0,0.0,0.0,36.0,103.0,52.0,51.0,5.1,0.0
2026-09-08T22:45:00Z,25.2,46.0,0.0,0.0,46.0,62.0,26.0,36.0,4.0,0.0
2026-09-08T23:00:00Z,24.7,56.0,0.0,0.0,56.0,27.0,9.0,18.0,4.0,0.0
2026-09-08T23:15:00Z,24.1,67.0,0.0,0.0,67.0,4.0,4.0,0.0,3.5,0.0
2026-09-08T23:30:00Z,23.7,53.0,0.0,0.0,53.0,0.0,0.0,0.0,3.3,0.0
2026-09-08T23:45:00Z,23.3,82.0,0.0,0.0,82.0,0.0,0.0,0.0,1.8,0.0
2026-09-09T00:00:00Z,23.1,97.0,0.0,0.0,97.0,0.0,0.0,0.0,0.4,0.0
2026-09-09T00:15:00Z,22.8,92.0,0.0,0.0,92.0,0.0,0.0,0.0,2.3,0.0
2026-09-09T00:30:00Z,22.5,46.0,0.0,0.0,46.0,0.0,0.0,0.0,3.6,0.0
2026-09-09T00:45:00Z,22.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,3.6,0.0
2026-09-09T01:00:00Z,21.8,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.9,0.0
2026-09-09T01:15:00Z,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2026-09-09T01:30:00Z,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
2026-09-09T01:45:00Z,20.4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.6,0.0
2026-09-09T02:00:00Z,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
2026-09-09T02:15:00Z,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2026-09-09T02:30:00Z,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0
2026-09-09T02:45:00Z,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
2026-09-09T03:00:00Z,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2026-09-09T03:15:00Z,19.3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0
2026-09-09T03:30:00Z,19.1,35.0,0.0,0.0,35.0,0.0,0.0,0.0,3.2,0.0
2026-09-09T03:45:00Z,19.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,2.3,0.0
