Timestamp (UTC),Inverter Serial,Port Number,DC Power (W),DC Voltage (V),Daily Energy (Wh)
2026-09-08T13:00:00Z,1420b0315189,3,155.0,44.8,38.0
2026-09-08T13:00:00Z,1420b0315189,4,159.0,44.7,45.0
2026-09-08T13:00:00Z,1420b03153ec,1,102.0,46.8,34.0
2026-09-08T13:00:00Z,1420b03153ec,2,128.0,46.1,33.0
2026-09-08T13:00:00Z,1420b03153ec,3,25.0,45.0,30.0
2026-09-08T13:00:00Z,1420b03153ec,4,24.0,45.4,29.0
2026-09-08T13:10:00Z,1420b03145c2,1,143.0,43.5,88.0
2026-09-08T13:10:00Z,1420b03145c2,3,144.0,43.3,96.0
2026-09-08T13:10:00Z,1420b03145c2,4,144.0,43.4,110.0
2026-09-08T13:10:00Z,1420b0314618,1,163.0,44.4,50.0
2026-09-08T13:10:00Z,1420b0314618,2,162.0,44.4,41.0
2026-09-08T13:10:00Z,1420b0314618,3,165.0,44.7,60.0
2026-09-08T13:10:00Z,1420b0314618,4,166.0,44.4,69.0
2026-09-08T13:10:00Z,1420b03146bb,1,148.0,43.7,86.0
2026-09-08T13:10:00Z,1420b03146bb,2,146.0,43.6,91.0
2026-09-08T13:10:00Z,1420b03146bb,3,0.0,5.7,0.0
2026-09-08T13:10:00Z,1420b03146bb,4,147.0,43.7,85.0
2026-09-08T13:10:00Z,1420b03146fc,1,20.0,43.5,28.0
2026-09-08T13:10:00Z,1420b03146fc,2,19.0,42.3,27.0
2026-09-08T13:10:00Z,1420b03146fc,3,16.0,42.3,23.0
2026-09-08T13:10:00Z,1420b03146fc,4,16.0,41.4,23.0
2026-09-08T13:10:00Z,1420b0314cf5,1,131.0,43.8,68.0
2026-09-08T13:10:00Z,1420b0314cf5,2,132.0,43.7,70.0
2026-09-08T13:10:00Z,1420b0314cf5,3,133.0,43.7,69.0
2026-09-08T13:10:00Z,1420b0314cf5,4,134.0,43.7,73.0
2026-09-08T13:10:00Z,1420b0314d19,1,154.0,43.7,87.0
2026-09-08T13:10:00Z,1420b0314d19,2,153.0,43.6,95.0
2026-09-08T13:10:00Z,1420b0314d19,3,0.0,4.3,0.0
2026-09-08T13:10:00Z,1420b0314d19,4,0.0,4.4,0.0
2026-09-08T13:10:00Z,1420b0314d25,1,133.0,43.9,49.0
2026-09-08T13:10:00Z,1420b0314d25,2,83.0,45.4,38.0
2026-09-08T13:10:00Z,1420b0314d25,3,129.0,43.7,65.0
2026-09-08T13:10:00Z,1420b0314d25,4,131.0,43.7,68.0
2026-09-08T13:10:00Z,1420b0314df9,1,143.0,43.9,82.0
2026-09-08T13:10:00Z,1420b0314df9,2,145.0,43.5,100.0
2026-09-08T13:10:00Z,1420b0314df9,3,145.0,43.7,81.0
2026-09-08T13:10:00Z,1420b0314df9,4,145.0,43.8,83.0
2026-09-08T13:10:00Z,1420b0314f85,1,120.0,45.4,42.0
2026-09-08T13:10:00Z,1420b0314f85,2,113.0,45.7,38.0
2026-09-08T13:10:00Z,1420b0314f85,3,143.0,45.4,42.0
2026-09-08T13:10:00Z,1420b0314f85,4,30.0,47.9,36.0
2026-09-08T13:10:00Z,1420b03150a1,1,184.0,49.8,68.0
2026-09-08T13:10:00Z,1420b03150a1,2,28.0,15.9,24.0
2026-09-08T13:10:00Z,1420b03150a1,3,163.0,44.4,79.0
2026-09-08T13:10:00Z,1420b03150a1,4,164.0,44.0,80.0
2026-09-08T13:10:00Z,1420b0315189,1,161.0,44.4,60.0
2026-09-08T13:10:00Z,1420b0315189,2,159.0,44.5,57.0
2026-09-08T13:10:00Z,1420b0315189,3,164.0,44.5,63.0
2026-09-08T13:10:00Z,1420b0315189,4,168.0,44.5,71.0
2026-09-08T13:10:00Z,1420b03153ec,1,166.0,44.2,58.0
2026-09-08T13:10:00Z,1420b03153ec,2,168.0,44.4,57.0
2026-09-08T13:10:00Z,1420b03153ec,3,168.0,44.9,41.0
2026-09-08T13:10:00Z,1420b03153ec,4,62.0,49.6,34.0
2026-09-08T13:20:00Z,1420b03145c2,1,160.0,43.3,111.0
2026-09-08T13:20:00Z,1420b03145c2,3,161.0,43.2,120.0
2026-09-08T13:20:00Z,1420b03145c2,4,160.0,43.3,134.0
2026-09-08T13:20:00Z,1420b0314618,1,172.0,44.2,77.0
2026-09-08T13:20:00Z,1420b0314618,2,171.0,44.2,68.0
2026-09-08T13:20:00Z,1420b0314618,3,175.0,44.5,87.0
2026-09-08T13:20:00Z,1420b0314618,4,175.0,43.8,96.0
2026-09-08T13:20:00Z,1420b03146bb,1,164.0,43.3,111.0
2026-09-08T13:20:00Z,1420b03146bb,2,162.0,43.2,115.0
2026-09-08T13:20:00Z,1420b03146bb,3,0.0,6.2,0.0
2026-09-08T13:20:00Z,1420b03146bb,4,163.0,43.3,110.0
2026-09-08T13:20:00Z,1420b03146fc,1,21.0,45.3,31.0
2026-09-08T13:20:00Z,1420b03146fc,2,20.0,43.0,30.0
2026-09-08T13:20:00Z,1420b03146fc,3,16.0,42.3,26.0
2026-09-08T13:20:00Z,1420b03146fc,4,16.0,41.3,25.0
2026-09-08T13:20:00Z,1420b0314cf5,1,149.0,43.6,90.0
2026-09-08T13:20:00Z,1420b0314cf5,2,149.0,43.5,92.0
2026-09-08T13:20:00Z,1420b0314cf5,3,151.0,43.4,91.0
2026-09-08T13:20:00Z,1420b0314cf5,4,151.0,43.5,95.0
2026-09-08T13:20:00Z,1420b0314d19,1,170.0,43.2,112.0
2026-09-08T13:20:00Z,1420b0314d19,2,169.0,43.2,120.0
2026-09-08T13:20:00Z,1420b0314d19,3,0.0,4.3,0.0
2026-09-08T13:20:00Z,1420b0314d19,4,0.0,4.4,0.0
2026-09-08T13:20:00Z,1420b0314d25,1,150.0,43.5,71.0
2026-09-08T13:20:00Z,1420b0314d25,2,151.0,43.8,56.0
2026-09-08T13:20:00Z,1420b0314d25,3,146.0,43.5,86.0
2026-09-08T13:20:00Z,1420b0314d25,4,148.0,43.4,90.0
2026-09-08T13:20:00Z,1420b0314df9,1,159.0,43.5,106.0
2026-09-08T13:20:00Z,1420b0314df9,2,161.0,43.3,124.0
2026-09-08T13:20:00Z,1420b0314df9,3,161.0,43.3,105.0
2026-09-08T13:20:00Z,1420b0314df9,4,161.0,43.4,107.0
2026-09-08T13:20:00Z,1420b0314f85,1,170.0,43.8,66.0
2026-09-08T13:20:00Z,1420b0314f85,2,167.0,43.5,62.0
2026-09-08T13:20:00Z,1420b0314f85,3,170.0,43.6,68.0
2026-09-08T13:20:00Z,1420b0314f85,4,170.0,44.4,51.0
2026-09-08T13:20:00Z,1420b03150a1,1,195.0,49.1,98.0
2026-09-08T13:20:00Z,1420b03150a1,2,31.0,16.0,29.0
2026-09-08T13:20:00Z,1420b03150a1,3,172.0,43.7,105.0
2026-09-08T13:20:00Z,1420b03150a1,4,174.0,43.4,107.0
2026-09-08T13:20:00Z,1420b0315189,1,171.0,44.2,86.0
2026-09-08T13:20:00Z,1420b0315189,2,168.0,44.1,82.0
2026-09-08T13:20:00Z,1420b0315189,3,174.0,44.2,90.0
2026-09-08T13:20:00Z,1420b0315189,4,177.0,43.9,98.0
2026-09-08T13:20:00Z,1420b03153ec,1,174.0,43.4,85.0
2026-09-08T13:20:00Z,1420b03153ec,2,177.0,43.8,84.0
2026-09-08T13:20:00Z,1420b03153ec,3,180.0,44.4,69.0
2026-09-08T13:20:00Z,1420b03153ec,4,179.0,44.4,58.0
2026-09-08T13:30:00Z,1420b03145c2,1,172.0,43.1,137.0
2026-09-08T13:30:00Z,1420b03145c2,3,173.0,42.9,145.0
2026-09-08T13:30:00Z,1420b03145c2,4,172.0,43.0,160.0
2026-09-08T13:30:00Z,1420b0314618,1,177.0,43.7,104.0
2026-09-08T13:30:00Z,1420b0314618,2,176.0,43.6,94.0
2026-09-08T13:30:00Z,1420b0314618,3,180.0,43.8,114.0
2026-09-08T13:30:00Z,1420b0314618,4,180.0,43.3,124.0
2026-09-08T13:30:00Z,1420b03146bb,1,177.0,43.0,138.0
2026-09-08T13:30:00Z,1420b03146bb,2,174.0,43.0,141.0
2026-09-08T13:30:00Z,1420b03146bb,3,0.0,7.0,0.0
2026-09-08T13:30:00Z,1420b03146bb,4,175.0,43.0,136.0
2026-09-08T13:30:00Z,1420b03146fc,1,93.0,43.8,37.0
2026-09-08T13:30:00Z,1420b03146fc,2,21.0,43.5,33.0
2026-09-08T13:30:00Z,1420b03146fc,3,17.0,42.3,28.0
2026-09-08T13:30:00Z,1420b03146fc,4,17.0,41.6,28.0
2026-09-08T13:30:00Z,1420b0314cf5,1,162.0,43.3,114.0
2026-09-08T13:30:00Z,1420b0314cf5,2,163.0,43.3,117.0
2026-09-08T13:30:00Z,1420b0314cf5,3,165.0,43.2,116.0
2026-09-08T13:30:00Z,1420b0314cf5,4,165.0,43.3,119.0
2026-09-08T13:30:00Z,1420b0314d19,1,183.0,43.0,140.0
2026-09-08T13:30:00Z,1420b0314d19,2,181.0,43.1,147.0
2026-09-08T13:30:00Z,1420b0314d19,3,0.0,4.3,0.0
2026-09-08T13:30:00Z,1420b0314d19,4,0.0,4.4,0.0
2026-09-08T13:30:00Z,1420b0314d25,1,164.0,43.2,96.0
2026-09-08T13:30:00Z,1420b0314d25,2,165.0,43.4,80.0
2026-09-08T13:30:00Z,1420b0314d25,3,160.0,43.2,110.0
2026-09-08T13:30:00Z,1420b0314d25,4,163.0,43.1,114.0
2026-09-08T13:30:00Z,1420b0314df9,1,172.0,43.1,132.0
2026-09-08T13:30:00Z,1420b0314df9,2,173.0,43.1,150.0
2026-09-08T13:30:00Z,1420b0314df9,3,174.0,43.0,131.0
2026-09-08T13:30:00Z,1420b0314df9,4,174.0,43.1,133.0
2026-09-08T13:30:00Z,1420b0314f85,1,174.0,43.3,93.0
2026-09-08T13:30:00Z,1420b0314f85,2,171.0,43.0,89.0
2026-09-08T13:30:00Z,1420b0314f85,3,175.0,43.2,95.0
2026-09-08T13:30:00Z,1420b0314f85,4,176.0,43.3,78.0
2026-09-08T13:30:00Z,1420b03150a1,1,202.0,48.8,129.0
2026-09-08T13:30:00Z,1420b03150a1,2,33.0,16.0,34.0
2026-09-08T13:30:00Z,1420b03150a1,3,178.0,43.3,132.0
2026-09-08T13:30:00Z,1420b03150a1,4,180.0,43.1,134.0
2026-09-08T13:30:00Z,1420b0315189,1,176.0,43.5,113.0
2026-09-08T13:30:00Z,1420b0315189,2,174.0,43.5,109.0
2026-09-08T13:30:00Z,1420b0315189,3,179.0,43.4,117.0
2026-09-08T13:30:00Z,1420b0315189,4,182.0,43.3,126.0
2026-09-08T13:30:00Z,1420b03153ec,1,180.0,43.0,112.0
2026-09-08T13:30:00Z,1420b03153ec,2,181.0,43.2,112.0
2026-09-08T13:30:00Z,1420b03153ec,3,184.0,43.6,97.0
2026-09-08T13:30:00Z,1420b03153ec,4,184.0,43.9,86.0
2026-09-08T13:40:00Z,1420b03145c2,1,192.0,42.9,166.0
2026-09-08T13:40:00Z,1420b03145c2,3,193.0,42.8,175.0
2026-09-08T13:40:00Z,1420b03145c2,4,193.0,42.9,190.0
2026-09-08T13:40:00Z,1420b0314618,1,190.0,43.1,134.0
2026-09-08T13:40:00Z,1420b0314618,2,188.0,43.0,124.0
2026-09-08T13:40:00Z,1420b0314618,3,194.0,43.3,145.0
2026-09-08T13:40:00Z,1420b0314618,4,195.0,43.1,154.0
2026-09-08T13:40:00Z,1420b03146bb,1,197.0,42.8,168.0
2026-09-08T13:40:00Z,1420b03146bb,2,195.0,42.9,171.0
2026-09-08T13:40:00Z,1420b03146bb,3,0.0,7.1,0.0
2026-09-08T13:40:00Z,1420b03146bb,4,196.0,42.9,166.0
2026-09-08T13:40:00Z,1420b03146fc,1,105.0,43.7,53.0
2026-09-08T13:40:00Z,1420b03146fc,2,70.0,46.5,37.0
2026-09-08T13:40:00Z,1420b03146fc,3,18.0,42.4,31.0
2026-09-08T13:40:00Z,1420b03146fc,4,18.0,41.6,31.0
2026-09-08T13:40:00Z,1420b0314cf5,1,184.0,43.1,143.0
2026-09-08T13:40:00Z,1420b0314cf5,2,185.0,43.2,145.0
2026-09-08T13:40:00Z,1420b0314cf5,3,186.0,43.1,144.0
2026-09-08T13:40:00Z,1420b0314cf5,4,187.0,43.2,148.0
2026-09-08T13:40:00Z,1420b0314d19,1,203.0,42.9,171.0
2026-09-08T13:40:00Z,1420b0314d19,2,202.0,43.0,178.0
2026-09-08T13:40:00Z,1420b0314d19,3,0.0,4.3,0.0
2026-09-08T13:40:00Z,1420b0314d19,4,0.0,4.3,0.0
2026-09-08T13:40:00Z,1420b0314d25,1,185.0,43.0,124.0
2026-09-08T13:40:00Z,1420b0314d25,2,186.0,43.2,109.0
2026-09-08T13:40:00Z,1420b0314d25,3,181.0,43.0,137.0
2026-09-08T13:40:00Z,1420b0314d25,4,184.0,43.0,142.0
2026-09-08T13:40:00Z,1420b0314df9,1,192.0,42.9,161.0
2026-09-08T13:40:00Z,1420b0314df9,2,194.0,43.0,180.0
2026-09-08T13:40:00Z,1420b0314df9,3,194.0,42.8,161.0
2026-09-08T13:40:00Z,1420b0314df9,4,194.0,42.9,162.0
2026-09-08T13:40:00Z,1420b0314f85,1,186.0,43.1,122.0
2026-09-08T13:40:00Z,1420b0314f85,2,183.0,42.8,117.0
2026-09-08T13:40:00Z,1420b0314f85,3,187.0,43.0,124.0
2026-09-08T13:40:00Z,1420b0314f85,4,188.0,43.2,107.0
2026-09-08T13:40:00Z,1420b03150a1,1,219.0,48.5,163.0
2026-09-08T13:40:00Z,1420b03150a1,2,36.0,16.0,39.0
2026-09-08T13:40:00Z,1420b03150a1,3,192.0,43.1,162.0
2026-09-08T13:40:00Z,1420b03150a1,4,194.0,43.0,164.0
2026-09-08T13:40:00Z,1420b0315189,1,189.0,43.1,142.0
2026-09-08T13:40:00Z,1420b0315189,2,187.0,43.0,138.0
2026-09-08T13:40:00Z,1420b0315189,3,192.0,43.0,147.0
2026-09-08T13:40:00Z,1420b0315189,4,196.0,43.2,156.0
2026-09-08T13:40:00Z,1420b03153ec,1,193.0,42.7,142.0
2026-09-08T13:40:00Z,1420b03153ec,2,195.0,42.9,142.0
2026-09-08T13:40:00Z,1420b03153ec,3,197.0,43.1,127.0
2026-09-08T13:40:00Z,1420b03153ec,4,196.0,43.2,117.0
2026-09-08T13:50:00Z,1420b03145c2,1,207.0,42.7,198.0
2026-09-08T13:50:00Z,1420b03145c2,3,208.0,42.6,206.0
2026-09-08T13:50:00Z,1420b03145c2,4,208.0,42.8,221.0
2026-09-08T13:50:00Z,1420b0314618,1,199.0,42.8,164.0
2026-09-08T13:50:00Z,1420b0314618,2,197.0,42.7,154.0
2026-09-08T13:50:00Z,1420b0314618,3,202.0,43.1,175.0
2026-09-08T13:50:00Z,1420b0314618,4,204.0,42.9,185.0
2026-09-08T13:50:00Z,1420b03146bb,1,212.0,42.6,200.0
2026-09-08T13:50:00Z,1420b03146bb,2,209.0,42.8,203.0
2026-09-08T13:50:00Z,1420b03146bb,3,0.0,7.0,0.0
2026-09-08T13:50:00Z,1420b03146bb,4,210.0,42.7,198.0
2026-09-08T13:50:00Z,1420b03146fc,1,118.0,44.1,70.0
2026-09-08T13:50:00Z,1420b03146fc,2,86.0,47.0,53.0
2026-09-08T13:50:00Z,1420b03146fc,3,19.0,41.8,34.0
2026-09-08T13:50:00Z,1420b03146fc,4,19.0,41.2,34.0
2026-09-08T13:50:00Z,1420b0314cf5,1,200.0,42.9,172.0
2026-09-08T13:50:00Z,1420b0314cf5,2,202.0,43.0,175.0
2026-09-08T13:50:00Z,1420b0314cf5,3,203.0,42.9,175.0
2026-09-08T13:50:00Z,1420b0314cf5,4,204.0,43.0,178.0
2026-09-08T13:50:00Z,1420b0314d19,1,217.0,42.5,203.0
2026-09-08T13:50:00Z,1420b0314d19,2,33.0,48.4,200.0
2026-09-08T13:50:00Z,1420b0314d19,3,0.0,4.1,0.0
2026-09-08T13:50:00Z,1420b0314d19,4,0.0,4.2,0.0
2026-09-08T13:50:00Z,1420b0314d25,1,201.0,42.8,154.0
2026-09-08T13:50:00Z,1420b0314d25,2,203.0,43.0,139.0
2026-09-08T13:50:00Z,1420b0314d25,3,198.0,42.8,167.0
2026-09-08T13:50:00Z,1420b0314d25,4,201.0,42.8,172.0
2026-09-08T13:50:00Z,1420b0314df9,1,207.0,42.7,192.0
2026-09-08T13:50:00Z,1420b0314df9,2,208.0,42.8,211.0
2026-09-08T13:50:00Z,1420b0314df9,3,208.0,42.6,192.0
2026-09-08T13:50:00Z,1420b0314df9,4,209.0,42.7,194.0
2026-09-08T13:50:00Z,1420b0314f85,1,193.0,42.9,152.0
2026-09-08T13:50:00Z,1420b0314f85,2,190.0,42.6,146.0
2026-09-08T13:50:00Z,1420b0314f85,3,194.0,42.9,154.0
2026-09-08T13:50:00Z,1420b0314f85,4,195.0,43.0,137.0
2026-09-08T13:50:00Z,1420b03150a1,1,229.0,48.2,198.0
2026-09-08T13:50:00Z,1420b03150a1,2,40.0,15.9,45.0
2026-09-08T13:50:00Z,1420b03150a1,3,201.0,42.8,193.0
2026-09-08T13:50:00Z,1420b03150a1,4,203.0,42.8,195.0
2026-09-08T13:50:00Z,1420b0315189,1,197.0,42.8,172.0
2026-09-08T13:50:00Z,1420b0315189,2,195.0,42.8,168.0
2026-09-08T13:50:00Z,1420b0315189,3,200.0,42.7,177.0
2026-09-08T13:50:00Z,1420b0315189,4,205.0,42.9,188.0
2026-09-08T13:50:00Z,1420b03153ec,1,201.0,42.5,173.0
2026-09-08T13:50:00Z,1420b03153ec,2,203.0,42.6,174.0
2026-09-08T13:50:00Z,1420b03153ec,3,205.0,42.8,159.0
2026-09-08T13:50:00Z,1420b03153ec,4,204.0,42.8,148.0
2026-09-08T14:00:00Z,1420b03145c2,1,215.0,42.4,231.0
2026-09-08T14:00:00Z,1420b03145c2,3,216.0,42.4,240.0
2026-09-08T14:00:00Z,1420b03145c2,4,123.0,47.7,250.0
2026-09-08T14:00:00Z,1420b0314618,1,202.0,42.5,195.0
2026-09-08T14:00:00Z,1420b0314618,2,200.0,42.5,185.0
2026-09-08T14:00:00Z,1420b0314618,3,206.0,42.8,207.0
2026-09-08T14:00:00Z,1420b0314618,4,207.0,42.7,217.0
2026-09-08T14:00:00Z,1420b03146bb,1,219.0,42.1,233.0
2026-09-08T14:00:00Z,1420b03146bb,2,104.0,46.2,227.0
2026-09-08T14:00:00Z,1420b03146bb,3,0.0,6.5,0.0
2026-09-08T14:00:00Z,1420b03146bb,4,217.0,42.9,231.0
2026-09-08T14:00:00Z,1420b03146fc,1,200.0,43.6,92.0
2026-09-08T14:00:00Z,1420b03146fc,2,47.0,48.5,64.0
2026-09-08T14:00:00Z,1420b03146fc,3,20.0,42.5,37.0
2026-09-08T14:00:00Z,1420b03146fc,4,20.0,41.3,37.0
2026-09-08T14:00:00Z,1420b0314cf5,1,210.0,42.6,205.0
2026-09-08T14:00:00Z,1420b0314cf5,2,212.0,42.8,208.0
2026-09-08T14:00:00Z,1420b0314cf5,3,213.0,42.7,208.0
2026-09-08T14:00:00Z,1420b0314cf5,4,214.0,42.8,211.0
2026-09-08T14:00:00Z,1420b0314d19,1,224.0,42.4,238.0
2026-09-08T14:00:00Z,1420b0314d19,2,41.0,48.6,213.0
2026-09-08T14:00:00Z,1420b0314d19,3,0.0,4.0,0.0
2026-09-08T14:00:00Z,1420b0314d19,4,0.0,4.1,0.0
2026-09-08T14:00:00Z,1420b0314d25,1,210.0,42.5,186.0
2026-09-08T14:00:00Z,1420b0314d25,2,141.0,45.3,165.0
2026-09-08T14:00:00Z,1420b0314d25,3,208.0,42.6,199.0
2026-09-08T14:00:00Z,1420b0314d25,4,211.0,42.6,205.0
2026-09-08T14:00:00Z,1420b0314df9,1,214.0,42.4,225.0
2026-09-08T14:00:00Z,1420b0314df9,2,216.0,42.6,244.0
2026-09-08T14:00:00Z,1420b0314df9,3,216.0,42.4,226.0
2026-09-08T14:00:00Z,1420b0314df9,4,216.0,42.5,227.0
2026-09-08T14:00:00Z,1420b0314f85,1,194.0,42.7,182.0
2026-09-08T14:00:00Z,1420b0314f85,2,190.0,42.4,176.0
2026-09-08T14:00:00Z,1420b0314f85,3,195.0,42.7,185.0
2026-09-08T14:00:00Z,1420b0314f85,4,196.0,42.8,168.0
2026-09-08T14:00:00Z,1420b03150a1,1,233.0,48.0,234.0
2026-09-08T14:00:00Z,1420b03150a1,2,40.0,15.9,52.0
2026-09-08T14:00:00Z,1420b03150a1,3,203.0,42.6,225.0
2026-09-08T14:00:00Z,1420b03150a1,4,206.0,42.6,227.0
2026-09-08T14:00:00Z,1420b0315189,1,200.0,42.5,204.0
2026-09-08T14:00:00Z,1420b0315189,2,198.0,42.5,199.0
2026-09-08T14:00:00Z,1420b0315189,3,202.0,42.5,209.0
2026-09-08T14:00:00Z,1420b0315189,4,207.0,42.7,220.0
2026-09-08T14:00:00Z,1420b03153ec,1,203.0,42.2,205.0
2026-09-08T14:00:00Z,1420b03153ec,2,204.0,42.4,206.0
2026-09-08T14:00:00Z,1420b03153ec,3,206.0,42.6,191.0
2026-09-08T14:00:00Z,1420b03153ec,4,206.0,42.6,181.0
