Timestamp (UTC),Inverter Serial,Port Number,DC Power (W),DC Voltage (V),Daily Energy (Wh)
2026-09-05T21:40:00Z,1420b0314d25,4,35.0,41.1,1550.0
2026-09-05T21:40:00Z,1420b0314df9,1,42.0,41.6,1594.0
2026-09-05T21:40:00Z,1420b0314df9,2,41.0,41.0,1387.0
2026-09-05T21:40:00Z,1420b0314df9,3,42.0,41.1,1539.0
2026-09-05T21:40:00Z,1420b0314df9,4,41.0,41.2,1505.0
2026-09-05T21:40:00Z,1420b0314f85,1,39.0,41.6,1272.0
2026-09-05T21:40:00Z,1420b0314f85,2,39.0,41.3,1260.0
2026-09-05T21:40:00Z,1420b0314f85,3,39.0,41.4,1282.0
2026-09-05T21:40:00Z,1420b0314f85,4,39.0,41.5,1283.0
2026-09-05T21:40:00Z,1420b03150a1,1,40.0,48.2,566.0
2026-09-05T21:40:00Z,1420b03150a1,2,1.0,44.2,411.0
2026-09-05T21:40:00Z,1420b03150a1,3,39.0,41.3,1397.0
2026-09-05T21:40:00Z,1420b03150a1,4,40.0,41.3,1411.0
2026-09-05T21:40:00Z,1420b0315189,1,40.0,41.3,1385.0
2026-09-05T21:40:00Z,1420b0315189,2,40.0,41.2,1370.0
2026-09-05T21:40:00Z,1420b0315189,3,40.0,41.2,1396.0
2026-09-05T21:40:00Z,1420b0315189,4,40.0,41.5,1422.0
2026-09-05T21:40:00Z,1420b03153ec,1,39.0,41.2,1338.0
2026-09-05T21:40:00Z,1420b03153ec,2,40.0,41.2,1377.0
2026-09-05T21:40:00Z,1420b03153ec,3,40.0,41.5,1377.0
2026-09-05T21:40:00Z,1420b03153ec,4,40.0,41.1,1378.0
2026-09-05T21:50:00Z,1420b03145c2,1,38.0,41.2,1479.0
2026-09-05T21:50:00Z,1420b03145c2,3,38.0,41.6,1432.0
2026-09-05T21:50:00Z,1420b03145c2,4,37.0,41.3,1308.0
2026-09-05T21:50:00Z,1420b0314618,1,35.0,41.0,1402.0
2026-09-05T21:50:00Z,1420b0314618,2,34.0,41.0,1373.0
2026-09-05T21:50:00Z,1420b0314618,3,34.0,41.3,1414.0
2026-09-05T21:50:00Z,1420b0314618,4,34.0,41.2,1421.0
2026-09-05T21:50:00Z,1420b03146bb,1,39.0,41.5,1633.0
2026-09-05T21:50:00Z,1420b03146bb,2,38.0,41.3,1439.0
2026-09-05T21:50:00Z,1420b03146bb,3,0.0,5.4,0.0
2026-09-05T21:50:00Z,1420b03146bb,4,39.0,41.6,1627.0
2026-09-05T21:50:00Z,1420b03146fc,1,35.0,41.4,1454.0
2026-09-05T21:50:00Z,1420b03146fc,2,34.0,41.3,1405.0
2026-09-05T21:50:00Z,1420b03146fc,3,34.0,41.8,1161.0
2026-09-05T21:50:00Z,1420b03146fc,4,32.0,40.9,1134.0
2026-09-05T21:50:00Z,1420b0314cf5,1,34.0,41.3,1559.0
2026-09-05T21:50:00Z,1420b0314cf5,2,32.0,41.2,1557.0
2026-09-05T21:50:00Z,1420b0314cf5,3,33.0,41.3,1573.0
2026-09-05T21:50:00Z,1420b0314cf5,4,32.0,41.3,1561.0
2026-09-05T21:50:00Z,1420b0314d19,1,39.0,41.6,1650.0
2026-09-05T21:50:00Z,1420b0314d19,2,38.0,41.4,1573.0
2026-09-05T21:50:00Z,1420b0314d19,3,0.0,3.7,0.0
2026-09-05T21:50:00Z,1420b0314d19,4,0.0,3.8,0.0
2026-09-05T21:50:00Z,1420b0314d25,1,34.0,41.1,1546.0
2026-09-05T21:50:00Z,1420b0314d25,2,32.0,41.4,1524.0
2026-09-05T21:50:00Z,1420b0314d25,3,34.0,41.5,1558.0
2026-09-05T21:50:00Z,1420b0314d25,4,32.0,41.2,1555.0
2026-09-05T21:50:00Z,1420b0314df9,1,39.0,41.6,1601.0
2026-09-05T21:50:00Z,1420b0314df9,2,38.0,41.2,1394.0
2026-09-05T21:50:00Z,1420b0314df9,3,38.0,41.5,1546.0
2026-09-05T21:50:00Z,1420b0314df9,4,38.0,41.5,1511.0
2026-09-05T21:50:00Z,1420b0314f85,1,32.0,41.5,1278.0
2026-09-05T21:50:00Z,1420b0314f85,2,32.0,41.1,1267.0
2026-09-05T21:50:00Z,1420b0314f85,3,32.0,41.1,1288.0
2026-09-05T21:50:00Z,1420b0314f85,4,32.0,41.3,1289.0
2026-09-05T21:50:00Z,1420b03150a1,1,27.0,37.5,569.0
2026-09-05T21:50:00Z,1420b03150a1,2,37.0,43.7,414.0
2026-09-05T21:50:00Z,1420b03150a1,3,33.0,41.2,1404.0
2026-09-05T21:50:00Z,1420b03150a1,4,34.0,41.2,1417.0
2026-09-05T21:50:00Z,1420b0315189,1,34.0,41.2,1391.0
2026-09-05T21:50:00Z,1420b0315189,2,34.0,41.1,1376.0
2026-09-05T21:50:00Z,1420b0315189,3,34.0,41.1,1402.0
2026-09-05T21:50:00Z,1420b0315189,4,34.0,41.3,1428.0
2026-09-05T21:50:00Z,1420b03153ec,1,33.0,41.0,1344.0
2026-09-05T21:50:00Z,1420b03153ec,2,34.0,41.2,1384.0
2026-09-05T21:50:00Z,1420b03153ec,3,34.0,41.6,1383.0
2026-09-05T21:50:00Z,1420b03153ec,4,34.0,41.4,1385.0
2026-09-05T22:00:00Z,1420b03145c2,1,26.0,41.0,1484.0
2026-09-05T22:00:00Z,1420b03145c2,3,27.0,41.2,1436.0
2026-09-05T22:00:00Z,1420b03145c2,4,26.0,40.8,1312.0
2026-09-05T22:00:00Z,1420b0314618,1,22.0,40.8,1406.0
2026-09-05T22:00:00Z,1420b0314618,2,22.0,40.3,1377.0
2026-09-05T22:00:00Z,1420b0314618,3,21.0,40.4,1418.0
2026-09-05T22:00:00Z,1420b0314618,4,21.0,40.7,1425.0
2026-09-05T22:00:00Z,1420b03146bb,1,23.0,40.9,1637.0
2026-09-05T22:00:00Z,1420b03146bb,2,23.0,40.9,1444.0
2026-09-05T22:00:00Z,1420b03146bb,3,0.0,4.9,0.0
2026-09-05T22:00:00Z,1420b03146bb,4,24.0,41.0,1631.0
2026-09-05T22:00:00Z,1420b03146fc,1,20.0,40.7,1458.0
2026-09-05T22:00:00Z,1420b03146fc,2,18.0,40.4,1409.0
2026-09-05T22:00:00Z,1420b03146fc,3,20.0,40.6,1164.0
2026-09-05T22:00:00Z,1420b03146fc,4,18.0,39.8,1137.0
2026-09-05T22:00:00Z,1420b0314cf5,1,20.0,40.7,1563.0
2026-09-05T22:00:00Z,1420b0314cf5,2,17.0,40.4,1561.0
2026-09-05T22:00:00Z,1420b0314cf5,3,20.0,41.3,1576.0
2026-09-05T22:00:00Z,1420b0314cf5,4,17.0,40.6,1564.0
2026-09-05T22:00:00Z,1420b0314d19,1,23.0,41.2,1654.0
2026-09-05T22:00:00Z,1420b0314d19,2,22.0,40.5,1577.0
2026-09-05T22:00:00Z,1420b0314d19,3,0.0,3.6,0.0
2026-09-05T22:00:00Z,1420b0314d19,4,0.0,3.7,0.0
2026-09-05T22:00:00Z,1420b0314d25,1,19.0,40.4,1550.0
2026-09-05T22:00:00Z,1420b0314d25,2,18.0,40.5,1527.0
2026-09-05T22:00:00Z,1420b0314d25,3,20.0,41.0,1562.0
2026-09-05T22:00:00Z,1420b0314d25,4,18.0,40.5,1559.0
2026-09-05T22:00:00Z,1420b0314df9,1,25.0,41.5,1605.0
2026-09-05T22:00:00Z,1420b0314df9,2,24.0,40.8,1398.0
2026-09-05T22:00:00Z,1420b0314df9,3,25.0,41.1,1550.0
2026-09-05T22:00:00Z,1420b0314df9,4,25.0,40.9,1516.0
2026-09-05T22:00:00Z,1420b0314f85,1,20.0,40.6,1282.0
2026-09-05T22:00:00Z,1420b0314f85,2,20.0,40.4,1270.0
2026-09-05T22:00:00Z,1420b0314f85,3,20.0,40.4,1291.0
2026-09-05T22:00:00Z,1420b0314f85,4,20.0,40.7,1292.0
2026-09-05T22:00:00Z,1420b03150a1,1,11.0,38.4,572.0
2026-09-05T22:00:00Z,1420b03150a1,2,25.0,45.6,417.0
2026-09-05T22:00:00Z,1420b03150a1,3,21.0,40.7,1407.0
2026-09-05T22:00:00Z,1420b03150a1,4,21.0,40.6,1421.0
2026-09-05T22:00:00Z,1420b0315189,1,22.0,40.8,1395.0
2026-09-05T22:00:00Z,1420b0315189,2,22.0,40.5,1380.0
2026-09-05T22:00:00Z,1420b0315189,3,21.0,40.5,1406.0
2026-09-05T22:00:00Z,1420b0315189,4,21.0,40.8,1432.0
2026-09-05T22:00:00Z,1420b03153ec,1,21.0,40.5,1347.0
2026-09-05T22:00:00Z,1420b03153ec,2,21.0,40.4,1387.0
2026-09-05T22:00:00Z,1420b03153ec,3,21.0,40.8,1387.0
2026-09-05T22:00:00Z,1420b03153ec,4,21.0,40.6,1389.0
2026-09-05T22:10:00Z,1420b03145c2,1,28.0,41.0,1488.0
2026-09-05T22:10:00Z,1420b03145c2,3,29.0,41.7,1441.0
2026-09-05T22:10:00Z,1420b03145c2,4,33.0,44.8,1320.0
2026-09-05T22:10:00Z,1420b0314618,1,45.0,42.0,1411.0
2026-09-05T22:10:00Z,1420b0314618,2,44.0,41.7,1382.0
2026-09-05T22:10:00Z,1420b0314618,3,42.0,42.8,1423.0
2026-09-05T22:10:00Z,1420b0314618,4,42.0,42.1,1430.0
2026-09-05T22:10:00Z,1420b03146bb,1,26.0,42.6,1641.0
2026-09-05T22:10:00Z,1420b03146bb,2,25.0,40.9,1447.0
2026-09-05T22:10:00Z,1420b03146bb,3,0.0,4.4,0.0
2026-09-05T22:10:00Z,1420b03146bb,4,27.0,42.4,1635.0
2026-09-05T22:10:00Z,1420b03146fc,1,22.0,41.4,1461.0
2026-09-05T22:10:00Z,1420b03146fc,2,20.0,40.9,1412.0
2026-09-05T22:10:00Z,1420b03146fc,3,22.0,41.5,1168.0
2026-09-05T22:10:00Z,1420b03146fc,4,20.0,41.4,1140.0
2026-09-05T22:10:00Z,1420b0314cf5,1,19.0,40.8,1566.0
2026-09-05T22:10:00Z,1420b0314cf5,2,17.0,40.4,1563.0
2026-09-05T22:10:00Z,1420b0314cf5,3,20.0,41.9,1580.0
2026-09-05T22:10:00Z,1420b0314cf5,4,17.0,40.2,1567.0
2026-09-05T22:10:00Z,1420b0314d19,1,26.0,42.1,1658.0
2026-09-05T22:10:00Z,1420b0314d19,2,24.0,41.0,1581.0
2026-09-05T22:10:00Z,1420b0314d19,3,0.0,3.3,0.0
2026-09-05T22:10:00Z,1420b0314d19,4,0.0,3.5,0.0
2026-09-05T22:10:00Z,1420b0314d25,1,21.0,41.2,1553.0
2026-09-05T22:10:00Z,1420b0314d25,2,19.0,41.8,1530.0
2026-09-05T22:10:00Z,1420b0314d25,3,20.0,42.1,1565.0
2026-09-05T22:10:00Z,1420b0314d25,4,18.0,40.2,1561.0
2026-09-05T22:10:00Z,1420b0314df9,1,27.0,41.5,1609.0
2026-09-05T22:10:00Z,1420b0314df9,2,28.0,42.0,1402.0
2026-09-05T22:10:00Z,1420b0314df9,3,27.0,41.0,1554.0
2026-09-05T22:10:00Z,1420b0314df9,4,28.0,41.4,1520.0
2026-09-05T22:10:00Z,1420b0314f85,1,27.0,43.3,1285.0
2026-09-05T22:10:00Z,1420b0314f85,2,24.0,42.1,1273.0
2026-09-05T22:10:00Z,1420b0314f85,3,32.0,43.1,1295.0
2026-09-05T22:10:00Z,1420b0314f85,4,36.0,42.4,1297.0
2026-09-05T22:10:00Z,1420b03150a1,1,25.0,48.9,575.0
2026-09-05T22:10:00Z,1420b03150a1,2,1.0,47.6,419.0
2026-09-05T22:10:00Z,1420b03150a1,3,38.0,43.6,1412.0
2026-09-05T22:10:00Z,1420b03150a1,4,42.0,43.8,1426.0
2026-09-05T22:10:00Z,1420b0315189,1,52.0,42.8,1400.0
2026-09-05T22:10:00Z,1420b0315189,2,51.0,42.7,1385.0
2026-09-05T22:10:00Z,1420b0315189,3,48.0,43.1,1411.0
2026-09-05T22:10:00Z,1420b0315189,4,46.0,43.5,1437.0
2026-09-05T22:10:00Z,1420b03153ec,1,46.0,42.4,1352.0
2026-09-05T22:10:00Z,1420b03153ec,2,46.0,42.3,1392.0
2026-09-05T22:10:00Z,1420b03153ec,3,46.0,42.8,1392.0
2026-09-05T22:10:00Z,1420b03153ec,4,48.0,42.7,1394.0
2026-09-05T22:20:00Z,1420b03145c2,1,17.0,40.4,1491.0
2026-09-05T22:20:00Z,1420b03145c2,3,17.0,40.8,1445.0
2026-09-05T22:20:00Z,1420b03145c2,4,17.0,40.5,1324.0
2026-09-05T22:20:00Z,1420b0314618,1,16.0,40.4,1414.0
2026-09-05T22:20:00Z,1420b0314618,2,15.0,39.8,1385.0
2026-09-05T22:20:00Z,1420b0314618,3,15.0,39.8,1426.0
2026-09-05T22:20:00Z,1420b0314618,4,15.0,40.0,1433.0
2026-09-05T22:20:00Z,1420b03146bb,1,16.0,40.6,1644.0
2026-09-05T22:20:00Z,1420b03146bb,2,16.0,40.3,1450.0
2026-09-05T22:20:00Z,1420b03146bb,3,0.0,4.0,0.0
2026-09-05T22:20:00Z,1420b03146bb,4,17.0,40.5,1638.0
2026-09-05T22:20:00Z,1420b03146fc,1,14.0,40.3,1464.0
2026-09-05T22:20:00Z,1420b03146fc,2,12.0,39.8,1414.0
2026-09-05T22:20:00Z,1420b03146fc,3,13.0,40.3,1170.0
2026-09-05T22:20:00Z,1420b03146fc,4,12.0,38.9,1142.0
2026-09-05T22:20:00Z,1420b0314cf5,1,13.0,39.8,1569.0
2026-09-05T22:20:00Z,1420b0314cf5,2,12.0,39.6,1565.0
2026-09-05T22:20:00Z,1420b0314cf5,3,13.0,39.8,1582.0
2026-09-05T22:20:00Z,1420b0314cf5,4,12.0,40.0,1569.0
2026-09-05T22:20:00Z,1420b0314d19,1,17.0,40.6,1661.0
2026-09-05T22:20:00Z,1420b0314d19,2,16.0,40.5,1584.0
2026-09-05T22:20:00Z,1420b0314d19,3,0.0,3.0,0.0
2026-09-05T22:20:00Z,1420b0314d19,4,0.0,3.2,0.0
2026-09-05T22:20:00Z,1420b0314d25,1,13.0,39.9,1555.0
2026-09-05T22:20:00Z,1420b0314d25,2,12.0,39.8,1532.0
2026-09-05T22:20:00Z,1420b0314d25,3,13.0,40.0,1567.0
2026-09-05T22:20:00Z,1420b0314d25,4,12.0,39.6,1563.0
2026-09-05T22:20:00Z,1420b0314df9,1,17.0,41.0,1613.0
2026-09-05T22:20:00Z,1420b0314df9,2,16.0,40.5,1405.0
2026-09-05T22:20:00Z,1420b0314df9,3,17.0,40.4,1557.0
2026-09-05T22:20:00Z,1420b0314df9,4,17.0,40.5,1523.0
2026-09-05T22:20:00Z,1420b0314f85,1,15.0,40.5,1288.0
2026-09-05T22:20:00Z,1420b0314f85,2,15.0,40.0,1276.0
2026-09-05T22:20:00Z,1420b0314f85,3,15.0,40.0,1298.0
2026-09-05T22:20:00Z,1420b0314f85,4,15.0,40.1,1299.0
2026-09-05T22:20:00Z,1420b03150a1,1,15.0,43.5,577.0
2026-09-05T22:20:00Z,1420b03150a1,2,13.0,42.1,421.0
2026-09-05T22:20:00Z,1420b03150a1,3,15.0,40.3,1415.0
2026-09-05T22:20:00Z,1420b03150a1,4,15.0,39.9,1429.0
2026-09-05T22:20:00Z,1420b0315189,1,16.0,40.3,1403.0
2026-09-05T22:20:00Z,1420b0315189,2,16.0,40.1,1389.0
2026-09-05T22:20:00Z,1420b0315189,3,16.0,40.1,1414.0
2026-09-05T22:20:00Z,1420b0315189,4,15.0,40.2,1440.0
2026-09-05T22:20:00Z,1420b03153ec,1,15.0,39.7,1355.0
2026-09-05T22:20:00Z,1420b03153ec,2,15.0,39.9,1395.0
2026-09-05T22:20:00Z,1420b03153ec,3,15.0,40.1,1395.0
2026-09-05T22:20:00Z,1420b03153ec,4,16.0,40.4,1397.0
2026-09-05T22:30:00Z,1420b03145c2,1,15.0,40.1,1494.0
2026-09-05T22:30:00Z,1420b03145c2,3,15.0,40.2,1448.0
2026-09-05T22:30:00Z,1420b03145c2,4,14.0,40.2,1327.0
2026-09-05T22:30:00Z,1420b0314618,1,13.0,40.2,1418.0
2026-09-05T22:30:00Z,1420b0314618,2,13.0,39.5,1388.0
2026-09-05T22:30:00Z,1420b0314618,3,13.0,39.9,1429.0
2026-09-05T22:30:00Z,1420b0314618,4,13.0,40.3,1436.0
2026-09-05T22:30:00Z,1420b03146bb,1,14.0,40.4,1647.0
2026-09-05T22:30:00Z,1420b03146bb,2,14.0,40.4,1453.0
2026-09-05T22:30:00Z,1420b03146bb,3,0.0,3.7,0.0
2026-09-05T22:30:00Z,1420b03146bb,4,15.0,41.5,1642.0
2026-09-05T22:30:00Z,1420b03146fc,1,11.0,40.1,1466.0
2026-09-05T22:30:00Z,1420b03146fc,2,10.0,39.4,1416.0
2026-09-05T22:30:00Z,1420b03146fc,3,10.0,39.8,1172.0
2026-09-05T22:30:00Z,1420b03146fc,4,10.0,38.7,1145.0
2026-09-05T22:30:00Z,1420b0314cf5,1,11.0,39.8,1571.0
2026-09-05T22:30:00Z,1420b0314cf5,2,10.0,39.3,1568.0
2026-09-05T22:30:00Z,1420b0314cf5,3,11.0,40.4,1584.0
2026-09-05T22:30:00Z,1420b0314cf5,4,10.0,39.3,1571.0
2026-09-05T22:30:00Z,1420b0314d19,1,14.0,41.2,1664.0
2026-09-05T22:30:00Z,1420b0314d19,2,13.0,40.2,1586.0
2026-09-05T22:30:00Z,1420b0314d19,3,0.0,2.8,0.0
2026-09-05T22:30:00Z,1420b0314d19,4,0.0,3.0,0.0
2026-09-05T22:30:00Z,1420b0314d25,1,10.0,39.4,1557.0
2026-09-05T22:30:00Z,1420b0314d25,2,10.0,39.4,1534.0
2026-09-05T22:30:00Z,1420b0314d25,3,10.0,39.7,1570.0
2026-09-05T22:30:00Z,1420b0314d25,4,10.0,39.3,1566.0
2026-09-05T22:30:00Z,1420b0314df9,1,16.0,42.1,1616.0
2026-09-05T22:30:00Z,1420b0314df9,2,14.0,40.8,1408.0
2026-09-05T22:30:00Z,1420b0314df9,3,14.0,40.4,1561.0
2026-09-05T22:30:00Z,1420b0314df9,4,14.0,39.9,1526.0
2026-09-05T22:30:00Z,1420b0314f85,1,14.0,40.6,1291.0
2026-09-05T22:30:00Z,1420b0314f85,2,14.0,40.0,1279.0
2026-09-05T22:30:00Z,1420b0314f85,3,14.0,39.9,1301.0
2026-09-05T22:30:00Z,1420b0314f85,4,14.0,40.3,1303.0
2026-09-05T22:30:00Z,1420b03150a1,1,19.0,47.0,580.0
2026-09-05T22:30:00Z,1420b03150a1,2,2.0,38.8,422.0
2026-09-05T22:30:00Z,1420b03150a1,3,15.0,41.0,1418.0
2026-09-05T22:30:00Z,1420b03150a1,4,15.0,40.7,1432.0
2026-09-05T22:30:00Z,1420b0315189,1,15.0,41.0,1407.0
2026-09-05T22:30:00Z,1420b0315189,2,15.0,41.1,1393.0
2026-09-05T22:30:00Z,1420b0315189,3,14.0,40.4,1418.0
2026-09-05T22:30:00Z,1420b0315189,4,13.0,39.9,1443.0
2026-09-05T22:30:00Z,1420b03153ec,1,15.0,40.4,1359.0
2026-09-05T22:30:00Z,1420b03153ec,2,15.0,40.6,1399.0
2026-09-05T22:30:00Z,1420b03153ec,3,14.0,40.6,1399.0
2026-09-05T22:30:00Z,1420b03153ec,4,13.0,39.5,1400.0
2026-09-05T22:40:00Z,1420b03145c2,1,18.0,41.9,1497.0
2026-09-05T22:40:00Z,1420b03145c2,3,19.0,42.7,1450.0
2026-09-05T22:40:00Z,1420b03145c2,4,19.0,41.9,1329.0
2026-09-05T22:40:00Z,1420b0314618,1,19.0,42.4,1420.0
2026-09-05T22:40:00Z,1420b0314618,2,19.0,42.7,1391.0
2026-09-05T22:40:00Z,1420b0314618,3,15.0,42.1,1431.0
2026-09-05T22:40:00Z,1420b0314618,4,14.0,40.3,1438.0
2026-09-05T22:40:00Z,1420b03146bb,1,16.0,41.0,1650.0
2026-09-05T22:40:00Z,1420b03146bb,2,16.0,40.6,1456.0
2026-09-05T22:40:00Z,1420b03146bb,3,0.0,3.4,0.0
2026-09-05T22:40:00Z,1420b03146bb,4,16.0,40.5,1644.0
2026-09-05T22:40:00Z,1420b03146fc,1,13.0,40.3,1468.0
2026-09-05T22:40:00Z,1420b03146fc,2,12.0,40.1,1418.0
2026-09-05T22:40:00Z,1420b03146fc,3,12.0,40.0,1174.0
2026-09-05T22:40:00Z,1420b03146fc,4,11.0,38.9,1146.0
2026-09-05T22:40:00Z,1420b0314cf5,1,13.0,40.6,1573.0
2026-09-05T22:40:00Z,1420b0314cf5,2,12.0,40.3,1569.0
2026-09-05T22:40:00Z,1420b0314cf5,3,16.0,42.9,1586.0
2026-09-05T22:40:00Z,1420b0314cf5,4,14.0,42.9,1573.0
2026-09-05T22:40:00Z,1420b0314d19,1,15.0,41.6,1666.0
2026-09-05T22:40:00Z,1420b0314d19,2,15.0,40.3,1589.0
2026-09-05T22:40:00Z,1420b0314d19,3,0.0,2.7,0.0
2026-09-05T22:40:00Z,1420b0314d19,4,0.0,2.9,0.0
2026-09-05T22:40:00Z,1420b0314d25,1,12.0,39.5,1559.0
2026-09-05T22:40:00Z,1420b0314d25,2,12.0,40.0,1536.0
2026-09-05T22:40:00Z,1420b0314d25,3,12.0,40.5,1571.0
2026-09-05T22:40:00Z,1420b0314d25,4,12.0,40.0,1567.0
2026-09-05T22:40:00Z,1420b0314df9,1,16.0,40.8,1618.0
2026-09-05T22:40:00Z,1420b0314df9,2,16.0,40.7,1410.0
2026-09-05T22:40:00Z,1420b0314df9,3,16.0,40.8,1563.0
2026-09-05T22:40:00Z,1420b0314df9,4,17.0,41.0,1528.0
2026-09-05T22:40:00Z,1420b0314f85,1,18.0,41.9,1293.0
2026-09-05T22:40:00Z,1420b0314f85,2,18.0,41.3,1282.0
2026-09-05T22:40:00Z,1420b0314f85,3,17.0,41.7,1303.0
2026-09-05T22:40:00Z,1420b0314f85,4,18.0,41.6,1305.0
2026-09-05T22:40:00Z,1420b03150a1,1,1.0,47.2,582.0
2026-09-05T22:40:00Z,1420b03150a1,2,2.0,47.4,423.0
2026-09-05T22:40:00Z,1420b03150a1,3,16.0,41.0,1421.0
