Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-09-12T04:00:04.689946Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:10.097307Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:15.474910Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:20.844736Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:26.213100Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:31.596857Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:36.987570Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:42.379159Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:47.771576Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:53.180595Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:00:58.568391Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:03.972979Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:09.367981Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:14.743258Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:20.136427Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:25.528896Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:30.917400Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:36.284963Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:41.664363Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:47.054651Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:52.447124Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:01:57.820102Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:02:03.191403Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:02:08.583118Z,0,,0,DEGRADED,OFFLINE,OK
2026-09-12T04:02:13.950417Z,0,,0,DEGRADED,OFFLINE,OK
