Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-08-25T04:00:02.167595Z,1472,124.3,0,OK,OK,OK
2026-08-25T04:00:07.584765Z,1469,124.4,0,OK,OK,OK
2026-08-25T04:00:12.946777Z,1463,124.3,0,OK,OK,OK
2026-08-25T04:00:18.365304Z,1463,124.3,0,OK,OK,OK
2026-08-25T04:00:23.751747Z,1458,124.3,0,OK,OK,OK
2026-08-25T04:00:29.121310Z,1457,124.3,0,OK,OK,OK
2026-08-25T04:00:34.520532Z,1460,124.3,0,OK,OK,OK
2026-08-25T04:00:39.911325Z,1460,124.3,0,OK,OK,OK
2026-08-25T04:00:45.297815Z,1461,124.3,0,OK,OK,OK
2026-08-25T04:00:50.684309Z,1458,124.3,0,OK,OK,OK
2026-08-25T04:00:56.085952Z,1459,124.3,0,OK,OK,OK
2026-08-25T04:01:01.460030Z,1457,124.3,0,OK,OK,OK
2026-08-25T04:01:06.832069Z,1458,124.3,0,OK,OK,OK
2026-08-25T04:01:12.214041Z,1457,124.3,0,OK,OK,OK
2026-08-25T04:01:17.600776Z,1466,124.3,0,OK,OK,OK
2026-08-25T04:01:22.987313Z,1458,124.3,0,OK,OK,OK
2026-08-25T04:01:28.372661Z,1464,124.3,0,OK,OK,OK
2026-08-25T04:01:33.771082Z,1459,124.3,0,OK,OK,OK
2026-08-25T04:01:39.143245Z,1458,124.3,0,OK,OK,OK
2026-08-25T04:01:44.524697Z,1454,124.3,0,OK,OK,OK
2026-08-25T04:01:49.926224Z,1460,124.3,0,OK,OK,OK
2026-08-25T04:01:55.306323Z,1458,124.3,0,OK,OK,OK
2026-08-25T04:02:00.703012Z,1462,124.3,0,OK,OK,OK
2026-08-25T04:02:06.078650Z,1460,124.2,0,OK,OK,OK
2026-08-25T04:02:11.466039Z,1460,124.2,0,OK,OK,OK
2026-08-25T04:02:16.856165Z,1462,124.2,0,OK,OK,OK
2026-08-25T04:02:22.231078Z,1462,124.2,0,OK,OK,OK
2026-08-25T04:02:27.622328Z,1462,124.3,0,OK,OK,OK
2026-08-25T04:02:33.009735Z,1462,124.3,0,OK,OK,OK
2026-08-25T04:02:38.387179Z,1460,124.3,0,OK,OK,OK
2026-08-25T04:02:43.779354Z,1460,124.2,0,OK,OK,OK
2026-08-25T04:02:49.171598Z,1462,124.2,0,OK,OK,OK
2026-08-25T04:02:54.557558Z,1460,124.2,0,OK,OK,OK
2026-08-25T04:02:59.925373Z,1458,124.2,0,OK,OK,OK
