Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-07-22T04:00:38.480614Z,3067,245.8,0,OK,OK,OK
2026-07-22T04:01:39.929384Z,2972,245.9,0,OK,OK,OK
2026-07-22T04:02:40.001072Z,2958,245.9,0,OK,OK,OK
2026-07-22T04:03:40.073196Z,2960,246.0,0,OK,OK,OK
2026-07-22T04:04:40.145022Z,2956,246.2,0,OK,OK,OK
2026-07-22T04:05:40.233072Z,4715,245.2,0,OK,OK,OK
2026-07-22T04:06:40.304990Z,4744,245.2,0,OK,OK,OK
2026-07-22T04:07:40.376832Z,4646,245.2,0,OK,OK,OK
2026-07-22T04:08:40.448374Z,4655,245.3,0,OK,OK,OK
2026-07-22T04:09:40.520298Z,4942,245.3,0,OK,OK,OK
2026-07-22T04:10:40.592362Z,4804,245.3,0,OK,OK,OK
2026-07-22T04:11:40.665798Z,4896,245.2,0,OK,OK,OK
2026-07-22T04:12:40.737189Z,4680,245.3,0,OK,OK,OK
2026-07-22T04:13:40.809033Z,4705,245.3,0,OK,OK,OK
2026-07-22T04:14:40.881018Z,4784,245.2,0,OK,OK,OK
2026-07-22T04:15:40.952241Z,4750,245.3,0,OK,OK,OK
2026-07-22T04:16:42.493557Z,4679,244.0,0,OK,OK,OK
2026-07-22T04:17:42.565199Z,4704,244.0,0,OK,OK,OK
2026-07-22T04:18:42.636424Z,2924,244.8,0,OK,OK,OK
2026-07-22T04:19:42.708109Z,2958,245.2,0,OK,OK,OK
2026-07-22T04:20:42.843929Z,6850,243.7,0,OK,OK,OK
2026-07-22T04:21:42.915174Z,11413,241.8,0,OK,OK,OK
2026-07-22T04:22:42.987623Z,10942,242.2,0,OK,OK,OK
2026-07-22T04:23:43.058974Z,10966,242.2,0,OK,OK,OK
2026-07-22T04:24:43.130923Z,10886,242.1,0,OK,OK,OK
2026-07-22T04:25:43.202848Z,10936,242.2,0,OK,OK,OK
2026-07-22T04:26:43.274819Z,12557,241.4,0,OK,OK,OK
2026-07-22T04:27:43.346478Z,12528,241.4,0,OK,OK,OK
2026-07-22T04:28:43.418501Z,12503,241.6,0,OK,OK,OK
2026-07-22T04:29:43.490128Z,12505,241.5,0,OK,OK,OK
2026-07-22T04:30:43.561523Z,12547,241.7,0,OK,OK,OK
2026-07-22T04:31:44.975018Z,12503,241.7,0,OK,OK,OK
2026-07-22T04:32:45.078671Z,12501,241.7,0,OK,OK,OK
2026-07-22T04:33:45.150613Z,12496,241.7,0,OK,OK,OK
2026-07-22T04:34:45.222340Z,12503,241.4,0,OK,OK,OK
2026-07-22T04:35:45.294166Z,12477,241.0,0,OK,OK,OK
2026-07-22T04:36:45.365789Z,11070,241.8,0,OK,OK,OK
2026-07-22T04:37:45.412852Z,10516,242.1,0,OK,OK,OK
2026-07-22T04:38:45.474591Z,10548,242.0,0,OK,OK,OK
2026-07-22T04:39:45.545398Z,10777,242.1,0,OK,OK,OK
2026-07-22T04:40:45.615892Z,10599,242.2,0,OK,OK,OK
2026-07-22T04:41:45.688266Z,10576,242.2,0,OK,OK,OK
2026-07-22T04:42:45.758998Z,10563,241.9,0,OK,OK,OK
2026-07-22T04:43:45.829751Z,10439,242.0,0,OK,OK,OK
2026-07-22T04:44:45.900528Z,11786,241.4,0,OK,OK,OK
2026-07-22T04:45:45.971243Z,12189,241.3,0,OK,OK,OK
2026-07-22T04:46:47.415557Z,12200,241.7,0,OK,OK,OK
2026-07-22T04:47:47.486419Z,12185,241.6,0,OK,OK,OK
2026-07-22T04:48:47.557138Z,12194,241.7,0,OK,OK,OK
2026-07-22T04:49:47.643769Z,12183,241.4,0,OK,OK,OK
2026-07-22T04:50:47.714869Z,12188,241.4,0,OK,OK,OK
2026-07-22T04:51:47.785450Z,12198,241.6,0,OK,OK,OK
2026-07-22T04:52:47.856095Z,12204,241.4,0,OK,OK,OK
2026-07-22T04:53:47.927011Z,12278,241.5,0,OK,OK,OK
2026-07-22T04:54:48.029522Z,12298,241.5,0,OK,OK,OK
2026-07-22T04:55:48.100357Z,11181,242.1,0,OK,OK,OK
2026-07-22T04:56:48.172674Z,10664,242.3,0,OK,OK,OK
2026-07-22T04:57:48.242893Z,10667,242.6,0,OK,OK,OK
2026-07-22T04:58:48.313136Z,10655,242.4,0,OK,OK,OK
2026-07-22T04:59:48.383789Z,10540,242.6,0,OK,OK,OK
2026-07-22T05:00:48.518633Z,10528,242.9,0,OK,OK,OK
2026-07-22T05:01:49.979024Z,10542,243.0,0,OK,OK,OK
2026-07-22T05:02:50.049929Z,10531,243.2,0,OK,OK,OK
2026-07-22T05:03:50.121112Z,12226,242.4,0,OK,OK,OK
2026-07-22T05:04:50.191691Z,12205,240.7,0,OK,OK,OK
2026-07-22T05:05:50.294474Z,12296,241.1,0,OK,OK,OK
2026-07-22T05:06:50.365432Z,12380,240.9,0,OK,OK,OK
2026-07-22T05:07:50.436258Z,12381,241.1,0,OK,OK,OK
2026-07-22T05:08:50.507114Z,12258,241.0,0,OK,OK,OK
2026-07-22T05:09:50.577923Z,12248,240.8,0,OK,OK,OK
2026-07-22T05:10:50.665088Z,12307,241.0,0,OK,OK,OK
2026-07-22T05:11:50.736259Z,12521,240.8,0,OK,OK,OK
2026-07-22T05:12:50.807134Z,12377,240.8,0,OK,OK,OK
2026-07-22T05:13:50.910798Z,10820,241.8,0,OK,OK,OK
2026-07-22T05:14:50.983908Z,10512,242.2,0,OK,OK,OK
2026-07-22T05:15:51.055412Z,10519,242.1,0,OK,OK,OK
2026-07-22T05:16:52.532857Z,10511,242.1,0,OK,OK,OK
2026-07-22T05:17:52.604727Z,10497,242.2,0,OK,OK,OK
2026-07-22T05:18:52.677016Z,10510,242.3,0,OK,OK,OK
2026-07-22T05:19:52.749445Z,10504,242.3,0,OK,OK,OK
2026-07-22T05:20:52.821143Z,10524,242.4,0,OK,OK,OK
2026-07-22T05:21:52.924718Z,10450,242.4,0,OK,OK,OK
2026-07-22T05:22:52.996523Z,12165,241.5,0,OK,OK,OK
2026-07-22T05:23:53.067764Z,12240,241.5,0,OK,OK,OK
2026-07-22T05:24:53.139708Z,12281,241.5,0,OK,OK,OK
2026-07-22T05:25:53.211603Z,12217,241.4,0,OK,OK,OK
2026-07-22T05:26:53.284174Z,12213,241.7,0,OK,OK,OK
2026-07-22T05:27:53.371785Z,12512,241.5,0,OK,OK,OK
2026-07-22T05:28:53.443453Z,12386,241.4,0,OK,OK,OK
2026-07-22T05:29:53.515153Z,12318,241.6,0,OK,OK,OK
2026-07-22T05:30:53.587269Z,12319,241.6,0,OK,OK,OK
2026-07-22T05:31:55.064211Z,12206,241.7,0,OK,OK,OK
2026-07-22T05:32:55.152188Z,10462,242.4,0,OK,OK,OK
2026-07-22T05:33:55.224527Z,10425,242.5,0,OK,OK,OK
2026-07-22T05:34:55.296104Z,10438,242.6,0,OK,OK,OK
2026-07-22T05:35:55.368117Z,10536,242.6,0,OK,OK,OK
2026-07-22T05:36:55.439891Z,10577,242.6,0,OK,OK,OK
2026-07-22T05:37:55.511950Z,10510,242.6,0,OK,OK,OK
2026-07-22T05:38:55.599757Z,10605,242.5,0,OK,OK,OK
2026-07-22T05:39:55.671250Z,10558,241.6,0,OK,OK,OK
2026-07-22T05:40:55.743117Z,10210,242.0,0,OK,OK,OK
2026-07-22T05:41:55.816783Z,11930,241.0,0,OK,OK,OK
2026-07-22T05:42:55.887855Z,12048,241.7,0,OK,OK,OK
2026-07-22T05:43:55.991382Z,12288,241.9,0,OK,OK,OK
2026-07-22T05:44:56.062990Z,12099,242.1,0,OK,OK,OK
2026-07-22T05:45:56.134579Z,12109,242.2,0,OK,OK,OK
2026-07-22T05:46:57.451711Z,11969,242.2,0,OK,OK,OK
2026-07-22T05:47:57.543445Z,11954,242.2,0,OK,OK,OK
2026-07-22T05:48:57.616201Z,11926,242.0,0,OK,OK,OK
2026-07-22T05:49:57.688364Z,11927,241.9,0,OK,OK,OK
2026-07-22T05:50:57.759736Z,10074,242.6,0,OK,OK,OK
2026-07-22T05:51:57.863446Z,10075,242.6,0,OK,OK,OK
2026-07-22T05:52:57.935599Z,10199,242.4,0,OK,OK,OK
2026-07-22T05:53:58.007725Z,10193,242.5,0,OK,OK,OK
2026-07-22T05:54:58.079317Z,10170,242.5,0,OK,OK,OK
2026-07-22T05:55:58.151352Z,10123,242.6,0,OK,OK,OK
2026-07-22T05:56:58.223858Z,10115,242.5,0,OK,OK,OK
2026-07-22T05:57:58.295374Z,10098,242.4,0,OK,OK,OK
2026-07-22T05:58:58.367169Z,10069,242.2,0,OK,OK,OK
2026-07-22T05:59:58.438579Z,11780,241.3,0,OK,OK,OK
2026-07-22T06:00:58.510284Z,11693,241.4,0,OK,OK,OK
2026-07-22T06:02:00.035738Z,11695,241.0,0,OK,OK,OK
2026-07-22T06:03:00.107642Z,12012,241.1,0,OK,OK,OK
2026-07-22T06:04:00.179947Z,11947,241.8,0,OK,OK,OK
2026-07-22T06:05:00.251385Z,11872,241.8,0,OK,OK,OK
2026-07-22T06:06:00.323003Z,11774,242.0,0,OK,OK,OK
2026-07-22T06:07:00.395198Z,11744,242.0,0,OK,OK,OK
2026-07-22T06:08:00.466731Z,11769,242.0,0,OK,OK,OK
2026-07-22T06:09:00.538933Z,10323,242.6,0,OK,OK,OK
2026-07-22T06:10:00.610689Z,10022,242.8,0,OK,OK,OK
2026-07-22T06:11:00.682416Z,10019,242.9,0,OK,OK,OK
2026-07-22T06:12:00.754323Z,9996,242.9,0,OK,OK,OK
2026-07-22T06:13:00.825950Z,10002,243.0,0,OK,OK,OK
2026-07-22T06:14:00.913838Z,9994,243.0,0,OK,OK,OK
2026-07-22T06:15:00.985399Z,10235,243.0,0,OK,OK,OK
2026-07-22T06:16:02.303645Z,10410,242.8,0,OK,OK,OK
2026-07-22T06:17:02.375106Z,10234,243.0,0,OK,OK,OK
2026-07-22T06:18:02.446815Z,10203,242.9,0,OK,OK,OK
2026-07-22T06:19:02.518343Z,11890,242.1,0,OK,OK,OK
2026-07-22T06:20:02.590481Z,11886,242.2,0,OK,OK,OK
2026-07-22T06:21:02.661996Z,11847,242.2,0,OK,OK,OK
2026-07-22T06:22:02.813827Z,11828,241.9,0,OK,OK,OK
2026-07-22T06:23:02.879402Z,11803,241.8,0,OK,OK,OK
2026-07-22T06:24:02.949804Z,11814,241.8,0,OK,OK,OK
2026-07-22T06:25:03.021839Z,11843,242.0,0,OK,OK,OK
2026-07-22T06:26:03.125427Z,11878,241.8,0,OK,OK,OK
2026-07-22T06:27:03.197189Z,11817,242.1,0,OK,OK,OK
2026-07-22T06:28:03.268742Z,10087,242.7,0,OK,OK,OK
2026-07-22T06:29:03.340479Z,10055,242.7,0,OK,OK,OK
2026-07-22T06:30:03.412221Z,10060,242.9,0,OK,OK,OK
2026-07-22T06:31:04.729544Z,10077,242.8,0,OK,OK,OK
2026-07-22T06:32:04.801574Z,10056,242.8,0,OK,OK,OK
2026-07-22T06:33:04.873543Z,10077,242.7,0,OK,OK,OK
2026-07-22T06:34:04.992999Z,10345,242.7,0,OK,OK,OK
2026-07-22T06:35:05.064553Z,10288,242.8,0,OK,OK,OK
2026-07-22T06:36:05.136290Z,10180,242.9,0,OK,OK,OK
2026-07-22T06:37:05.208383Z,10064,243.3,0,OK,OK,OK
2026-07-22T06:38:05.280023Z,11875,242.6,0,OK,OK,OK
2026-07-22T06:39:05.351847Z,11851,242.6,0,OK,OK,OK
2026-07-22T06:40:05.472032Z,11870,242.7,0,OK,OK,OK
2026-07-22T06:41:05.543966Z,11789,242.7,0,OK,OK,OK
2026-07-22T06:42:05.615732Z,11772,242.7,0,OK,OK,OK
2026-07-22T06:43:05.687422Z,11769,242.4,0,OK,OK,OK
2026-07-22T06:44:05.759785Z,11774,242.6,0,OK,OK,OK
2026-07-22T06:45:05.895214Z,11755,242.5,0,OK,OK,OK
2026-07-22T06:46:07.883947Z,2592,246.7,0,OK,OK,OK
2026-07-22T06:47:07.987731Z,2484,246.8,0,OK,OK,OK
2026-07-22T06:48:08.059927Z,2639,246.8,0,OK,OK,OK
2026-07-22T06:49:08.131958Z,2364,246.9,0,OK,OK,OK
2026-07-22T06:50:08.203898Z,2250,247.0,0,OK,OK,OK
2026-07-22T06:51:08.276060Z,2258,246.9,0,OK,OK,OK
2026-07-22T06:52:08.363855Z,2227,247.0,0,OK,OK,OK
2026-07-22T06:53:08.435762Z,2230,246.9,0,OK,OK,OK
2026-07-22T06:54:08.507840Z,2224,247.1,0,OK,OK,OK
2026-07-22T06:55:08.579718Z,2354,246.7,0,OK,OK,OK
2026-07-22T06:56:08.651518Z,2321,246.7,0,OK,OK,OK
2026-07-22T06:57:08.803244Z,4163,245.9,0,OK,OK,OK
2026-07-22T06:58:08.875529Z,4143,245.8,0,OK,OK,OK
2026-07-22T06:59:08.946322Z,4110,245.8,0,OK,OK,OK
2026-07-22T07:00:09.014989Z,4335,245.9,0,OK,OK,OK
2026-07-22T07:01:10.604043Z,4424,245.7,0,OK,OK,OK
2026-07-22T07:02:10.676097Z,4254,245.8,0,OK,OK,OK
2026-07-22T07:03:10.747668Z,4134,245.9,0,OK,OK,OK
2026-07-22T07:04:10.819611Z,4125,245.9,0,OK,OK,OK
2026-07-22T07:05:10.891593Z,2653,246.5,0,OK,OK,OK
2026-07-22T07:06:10.963319Z,2310,246.7,0,OK,OK,OK
2026-07-22T07:07:11.035165Z,2304,246.6,0,OK,OK,OK
2026-07-22T07:08:11.106821Z,2300,246.5,0,OK,OK,OK
2026-07-22T07:09:11.178417Z,2306,246.7,0,OK,OK,OK
2026-07-22T07:10:11.250020Z,2353,246.6,0,OK,OK,OK
2026-07-22T07:11:11.321499Z,2302,246.6,0,OK,OK,OK
2026-07-22T07:12:11.393667Z,2298,246.6,0,OK,OK,OK
2026-07-22T07:13:11.465239Z,2313,246.9,0,OK,OK,OK
2026-07-22T07:14:11.536841Z,2614,246.7,0,OK,OK,OK
2026-07-22T07:15:11.608846Z,2578,246.8,0,OK,OK,OK
2026-07-22T07:16:13.245663Z,4288,245.9,0,OK,OK,OK
2026-07-22T07:17:13.317424Z,4113,244.9,0,OK,OK,OK
2026-07-22T07:18:13.389326Z,4107,245.1,0,OK,OK,OK
2026-07-22T07:19:13.461375Z,4094,245.0,0,OK,OK,OK
2026-07-22T07:20:13.533035Z,4037,245.6,0,OK,OK,OK
2026-07-22T07:21:13.604742Z,4048,246.1,0,OK,OK,OK
2026-07-22T07:22:13.676720Z,4042,246.1,0,OK,OK,OK
2026-07-22T07:23:13.748157Z,4025,246.2,0,OK,OK,OK
2026-07-22T07:24:13.819934Z,739,247.8,0,OK,OK,OK
2026-07-22T07:25:13.891480Z,753,247.9,0,OK,OK,OK
2026-07-22T07:26:13.963324Z,757,248.0,0,OK,OK,OK
2026-07-22T07:27:14.035172Z,992,247.8,0,OK,OK,OK
2026-07-22T07:28:14.106999Z,1101,247.8,0,OK,OK,OK
