Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-08-19T04:00:02.076848Z,2099,124.4,0,OK,OK,OK
2026-08-19T04:00:07.469083Z,2038,124.7,0,OK,OK,OK
2026-08-19T04:00:12.877214Z,2033,124.7,0,OK,OK,OK
2026-08-19T04:00:18.279049Z,2047,124.8,0,OK,OK,OK
2026-08-19T04:00:23.678515Z,2013,124.7,0,OK,OK,OK
2026-08-19T04:00:29.069637Z,2012,124.8,0,OK,OK,OK
2026-08-19T04:00:34.483415Z,2024,124.7,0,OK,OK,OK
2026-08-19T04:00:39.887964Z,1953,124.7,0,OK,OK,OK
2026-08-19T04:00:45.277326Z,1948,124.8,0,OK,OK,OK
2026-08-19T04:00:50.694896Z,1933,124.7,0,OK,OK,OK
2026-08-19T04:00:56.085544Z,1934,124.7,0,OK,OK,OK
2026-08-19T04:01:01.471770Z,1930,124.7,0,OK,OK,OK
2026-08-19T04:01:06.876393Z,1900,124.7,0,OK,OK,OK
2026-08-19T04:01:12.262805Z,1910,124.7,0,OK,OK,OK
2026-08-19T04:01:17.685918Z,1899,124.8,0,OK,OK,OK
2026-08-19T04:01:23.093212Z,1899,124.8,0,OK,OK,OK
2026-08-19T04:01:28.500264Z,1898,124.8,0,OK,OK,OK
2026-08-19T04:01:33.897460Z,1884,124.8,0,OK,OK,OK
2026-08-19T04:01:39.308709Z,1898,124.8,0,OK,OK,OK
2026-08-19T04:01:44.707592Z,1886,124.8,0,OK,OK,OK
2026-08-19T04:01:50.112178Z,1881,124.8,0,OK,OK,OK
2026-08-19T04:01:55.496510Z,1896,124.8,0,OK,OK,OK
2026-08-19T04:02:00.891040Z,1887,124.8,0,OK,OK,OK
2026-08-19T04:02:06.314984Z,1884,124.8,0,OK,OK,OK
2026-08-19T04:02:11.766441Z,1887,124.8,0,OK,OK,OK
2026-08-19T04:02:17.173723Z,1879,124.8,0,OK,OK,OK
2026-08-19T04:02:22.581982Z,1878,124.8,0,OK,OK,OK
2026-08-19T04:02:27.968497Z,1879,124.8,0,OK,OK,OK
2026-08-19T04:02:33.370973Z,1879,124.8,0,OK,OK,OK
2026-08-19T04:02:38.772144Z,1914,124.8,0,OK,OK,OK
2026-08-19T04:02:44.191717Z,1913,124.4,0,OK,OK,OK
2026-08-19T04:02:49.637459Z,1924,124.5,0,OK,OK,OK
2026-08-19T04:02:55.046679Z,1904,124.4,0,OK,OK,OK
2026-08-19T04:03:00.462188Z,1920,124.5,0,OK,OK,OK
2026-08-19T04:03:05.868469Z,1927,124.5,0,OK,OK,OK
2026-08-19T04:03:11.299933Z,1934,124.8,0,OK,OK,OK
2026-08-19T04:03:16.689875Z,1952,124.8,0,OK,OK,OK
2026-08-19T04:03:22.104816Z,1931,124.8,0,OK,OK,OK
2026-08-19T04:03:27.507304Z,1959,124.8,0,OK,OK,OK
2026-08-19T04:03:32.907877Z,1957,124.8,0,OK,OK,OK
2026-08-19T04:03:38.294792Z,1966,124.8,0,OK,OK,OK
2026-08-19T04:03:43.698783Z,1946,124.8,0,OK,OK,OK
2026-08-19T04:03:49.090075Z,1963,124.8,0,OK,OK,OK
2026-08-19T04:03:54.490493Z,1963,124.8,0,OK,OK,OK
2026-08-19T04:03:59.890098Z,1952,124.7,0,OK,OK,OK
2026-08-19T04:04:05.315191Z,1958,124.8,0,OK,OK,OK
2026-08-19T04:04:10.721531Z,1946,124.8,0,OK,OK,OK
2026-08-19T04:04:16.129339Z,1965,124.8,0,OK,OK,OK
2026-08-19T04:04:21.540513Z,1975,124.8,0,OK,OK,OK
2026-08-19T04:04:26.950346Z,1929,124.8,0,OK,OK,OK
2026-08-19T04:04:32.329255Z,1954,124.8,0,OK,OK,OK
2026-08-19T04:04:37.731470Z,1975,124.8,0,OK,OK,OK
2026-08-19T04:04:43.141489Z,1956,124.8,0,OK,OK,OK
2026-08-19T04:04:48.540889Z,1953,124.7,0,OK,OK,OK
2026-08-19T04:04:53.919885Z,1966,124.8,0,OK,OK,OK
2026-08-19T04:04:59.348761Z,1968,124.8,0,OK,OK,OK
2026-08-19T04:05:04.741900Z,1960,124.7,0,OK,OK,OK
2026-08-19T04:05:10.151612Z,1972,124.7,0,OK,OK,OK
2026-08-19T04:05:15.545509Z,1956,124.7,0,OK,OK,OK
2026-08-19T04:05:20.952188Z,1946,124.7,0,OK,OK,OK
2026-08-19T04:05:26.343543Z,1974,124.7,0,OK,OK,OK
2026-08-19T04:05:31.741223Z,1934,124.8,0,OK,OK,OK
2026-08-19T04:05:37.149986Z,1957,124.4,0,OK,OK,OK
2026-08-19T04:05:42.562637Z,1923,124.5,0,OK,OK,OK
2026-08-19T04:05:47.964435Z,1920,124.5,0,OK,OK,OK
2026-08-19T04:05:53.350782Z,1940,124.5,0,OK,OK,OK
2026-08-19T04:05:58.759617Z,1916,124.8,0,OK,OK,OK
2026-08-19T04:06:04.159686Z,1925,124.7,0,OK,OK,OK
2026-08-19T04:06:09.565326Z,2013,124.7,0,OK,OK,OK
2026-08-19T04:06:14.992401Z,2016,124.7,0,OK,OK,OK
2026-08-19T04:06:20.385588Z,1991,124.7,0,OK,OK,OK
2026-08-19T04:06:25.787972Z,2027,124.7,0,OK,OK,OK
2026-08-19T04:06:31.206486Z,2025,124.8,0,OK,OK,OK
2026-08-19T04:06:36.608976Z,2014,124.8,0,OK,OK,OK
2026-08-19T04:06:41.995318Z,2039,124.8,0,OK,OK,OK
2026-08-19T04:06:47.390229Z,2025,124.8,0,OK,OK,OK
2026-08-19T04:06:52.784512Z,1991,124.8,0,OK,OK,OK
2026-08-19T04:06:58.192195Z,2017,124.7,0,OK,OK,OK
2026-08-19T04:07:03.578700Z,2024,124.8,0,OK,OK,OK
2026-08-19T04:07:08.976793Z,2006,124.8,0,OK,OK,OK
2026-08-19T04:07:14.378507Z,1997,124.8,0,OK,OK,OK
2026-08-19T04:07:19.780876Z,2006,124.8,0,OK,OK,OK
2026-08-19T04:07:25.167458Z,2017,124.8,0,OK,OK,OK
2026-08-19T04:07:30.574149Z,2007,124.8,0,OK,OK,OK
2026-08-19T04:07:35.961112Z,1996,124.8,0,OK,OK,OK
2026-08-19T04:07:41.345589Z,2062,124.8,0,OK,OK,OK
2026-08-19T04:07:46.730091Z,2049,124.7,0,OK,OK,OK
2026-08-19T04:07:52.126456Z,2037,124.8,0,OK,OK,OK
2026-08-19T04:07:57.534372Z,2090,124.8,0,OK,OK,OK
2026-08-19T04:08:02.920884Z,2049,124.8,0,OK,OK,OK
2026-08-19T04:08:08.310665Z,2052,124.8,0,OK,OK,OK
2026-08-19T04:08:13.723286Z,2036,124.8,0,OK,OK,OK
2026-08-19T04:08:19.139618Z,2050,124.8,0,OK,OK,OK
