Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-08-06T04:00:01.189572Z,5273,243.9,0,OK,OK,OK
2026-08-06T04:00:06.692323Z,5348,243.9,0,OK,OK,OK
2026-08-06T04:00:12.183346Z,5338,243.9,0,OK,OK,OK
2026-08-06T04:00:17.673032Z,5345,243.9,0,OK,OK,OK
2026-08-06T04:00:23.192398Z,5377,244.0,0,OK,OK,OK
2026-08-06T04:00:28.672790Z,5306,244.0,0,OK,OK,OK
2026-08-06T04:00:34.173771Z,5307,244.0,0,OK,OK,OK
2026-08-06T04:00:39.671304Z,5235,244.0,0,OK,OK,OK
2026-08-06T04:00:45.179254Z,5215,244.2,0,OK,OK,OK
2026-08-06T04:00:50.689174Z,5139,244.1,0,OK,OK,OK
2026-08-06T04:00:56.220856Z,5076,244.1,0,OK,OK,OK
2026-08-06T04:01:01.746632Z,5006,244.2,0,OK,OK,OK
2026-08-06T04:01:07.281927Z,4950,244.2,0,OK,OK,OK
2026-08-06T04:01:12.775002Z,4940,244.1,0,OK,OK,OK
2026-08-06T04:01:18.265382Z,4928,244.2,0,OK,OK,OK
2026-08-06T04:01:23.735753Z,4949,244.2,0,OK,OK,OK
2026-08-06T04:01:29.287515Z,4920,244.1,0,OK,OK,OK
2026-08-06T04:01:34.712449Z,4917,244.1,0,OK,OK,OK
2026-08-06T04:01:40.163654Z,4918,244.1,0,OK,OK,OK
2026-08-06T04:01:45.662244Z,4932,244.1,0,OK,OK,OK
2026-08-06T04:01:51.112912Z,4910,244.1,0,OK,OK,OK
2026-08-06T04:01:56.623439Z,4905,244.1,0,OK,OK,OK
2026-08-06T04:02:02.107523Z,4904,244.2,0,OK,OK,OK
2026-08-06T04:02:07.595673Z,4913,244.2,0,OK,OK,OK
2026-08-06T04:02:13.068637Z,4917,244.2,0,OK,OK,OK
2026-08-06T04:02:18.568545Z,4933,244.1,0,OK,OK,OK
2026-08-06T04:02:24.069232Z,4914,244.2,0,OK,OK,OK
2026-08-06T04:02:29.590184Z,4917,244.1,0,OK,OK,OK
2026-08-06T04:02:35.070406Z,4910,244.1,0,OK,OK,OK
2026-08-06T04:02:40.590182Z,4909,244.0,0,OK,OK,OK
2026-08-06T04:02:46.118147Z,4906,243.9,0,OK,OK,OK
2026-08-06T04:02:51.606309Z,4906,243.9,0,OK,OK,OK
2026-08-06T04:02:57.059249Z,4943,243.9,0,OK,OK,OK
2026-08-06T04:03:02.597207Z,4944,244.0,0,OK,OK,OK
2026-08-06T04:03:08.105810Z,4980,244.1,0,OK,OK,OK
2026-08-06T04:03:13.573568Z,4960,244.0,0,OK,OK,OK
2026-08-06T04:03:19.087256Z,4962,244.0,0,OK,OK,OK
2026-08-06T04:03:24.606511Z,4964,244.1,0,OK,OK,OK
2026-08-06T04:03:30.123184Z,4969,244.1,0,OK,OK,OK
2026-08-06T04:03:35.619837Z,4967,244.1,0,OK,OK,OK
2026-08-06T04:03:41.091069Z,4962,244.1,0,OK,OK,OK
2026-08-06T04:03:46.530056Z,4957,244.1,0,OK,OK,OK
2026-08-06T04:03:51.975739Z,4951,244.0,0,OK,OK,OK
2026-08-06T04:03:57.487047Z,4959,244.0,0,OK,OK,OK
2026-08-06T04:04:02.994490Z,4958,244.0,0,OK,OK,OK
2026-08-06T04:04:08.509984Z,4958,244.0,0,OK,OK,OK
2026-08-06T04:04:13.968728Z,4960,244.0,0,OK,OK,OK
2026-08-06T04:04:19.439054Z,4964,244.1,0,OK,OK,OK
2026-08-06T04:04:24.948079Z,4967,244.1,0,OK,OK,OK
2026-08-06T04:04:30.428570Z,4965,244.1,0,OK,OK,OK
2026-08-06T04:04:35.880805Z,4964,244.1,0,OK,OK,OK
2026-08-06T04:04:41.377836Z,4971,244.1,0,OK,OK,OK
2026-08-06T04:04:46.886941Z,4975,244.1,0,OK,OK,OK
2026-08-06T04:04:52.359928Z,4984,244.1,0,OK,OK,OK
2026-08-06T04:04:57.862920Z,4973,244.1,0,OK,OK,OK
