Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-08-29T04:00:03.415487Z,1509,123.9,0,OK,OK,OK
2026-08-29T04:00:08.809411Z,1512,123.9,0,OK,OK,OK
2026-08-29T04:00:14.280674Z,1509,123.8,0,OK,OK,OK
2026-08-29T04:00:19.646461Z,1509,123.8,0,OK,OK,OK
2026-08-29T04:00:25.025184Z,1511,123.8,0,OK,OK,OK
2026-08-29T04:00:30.419405Z,1508,123.9,0,OK,OK,OK
2026-08-29T04:00:35.786024Z,1507,123.9,0,OK,OK,OK
2026-08-29T04:00:41.159934Z,1510,123.9,0,OK,OK,OK
2026-08-29T04:00:46.563072Z,1509,123.9,0,OK,OK,OK
2026-08-29T04:00:51.942641Z,1512,123.9,0,OK,OK,OK
2026-08-29T04:00:57.301376Z,1509,123.9,0,OK,OK,OK
2026-08-29T04:01:02.703140Z,1505,123.8,0,OK,OK,OK
2026-08-29T04:01:08.088861Z,1510,123.9,0,OK,OK,OK
2026-08-29T04:01:13.463741Z,1506,123.9,0,OK,OK,OK
2026-08-29T04:01:18.844871Z,1517,123.9,0,OK,OK,OK
2026-08-29T04:01:24.236918Z,1509,123.9,0,OK,OK,OK
2026-08-29T04:01:29.623381Z,1511,123.9,0,OK,OK,OK
2026-08-29T04:01:34.993312Z,1512,123.9,0,OK,OK,OK
2026-08-29T04:01:40.406422Z,1508,123.9,0,OK,OK,OK
2026-08-29T04:01:45.783375Z,1510,124.0,0,OK,OK,OK
2026-08-29T04:01:51.158292Z,1511,124.0,0,OK,OK,OK
2026-08-29T04:01:56.540148Z,1512,123.9,0,OK,OK,OK
2026-08-29T04:02:01.926596Z,1513,124.0,0,OK,OK,OK
2026-08-29T04:02:07.311451Z,1513,124.0,0,OK,OK,OK
2026-08-29T04:02:12.683540Z,1512,123.9,0,OK,OK,OK
2026-08-29T04:02:18.086175Z,1510,124.0,0,OK,OK,OK
2026-08-29T04:02:23.473402Z,1512,123.9,0,OK,OK,OK
2026-08-29T04:02:28.830519Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:02:34.225855Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:02:39.606099Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:02:44.977462Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:02:50.375369Z,1518,124.1,0,OK,OK,OK
2026-08-29T04:02:55.756656Z,1518,124.1,0,OK,OK,OK
2026-08-29T04:03:01.145540Z,1518,124.1,0,OK,OK,OK
2026-08-29T04:03:06.521473Z,1518,124.1,0,OK,OK,OK
2026-08-29T04:03:11.913598Z,1518,124.1,0,OK,OK,OK
2026-08-29T04:03:17.302686Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-29T04:03:22.676031Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-29T04:03:28.043582Z,0,,0,DEGRADED,OFFLINE,OK
2026-08-29T04:03:33.425026Z,1512,124.1,0,OK,OK,OK
2026-08-29T04:03:38.808033Z,1510,124.1,0,OK,OK,OK
2026-08-29T04:03:44.204675Z,1511,124.1,0,OK,OK,OK
2026-08-29T04:03:49.581695Z,1510,124.1,0,OK,OK,OK
2026-08-29T04:03:54.953857Z,1509,124.1,0,OK,OK,OK
2026-08-29T04:04:00.344816Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:04:05.725428Z,1507,124.1,0,OK,OK,OK
2026-08-29T04:04:11.105925Z,1513,124.1,0,OK,OK,OK
2026-08-29T04:04:16.508903Z,1513,124.1,0,OK,OK,OK
2026-08-29T04:04:21.886076Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:04:27.262002Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:04:32.645836Z,1512,124.1,0,OK,OK,OK
2026-08-29T04:04:38.019126Z,1513,124.1,0,OK,OK,OK
2026-08-29T04:04:43.396220Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:04:48.776165Z,1513,124.1,0,OK,OK,OK
2026-08-29T04:04:54.164531Z,1515,124.1,0,OK,OK,OK
2026-08-29T04:04:59.536223Z,1513,124.1,0,OK,OK,OK
2026-08-29T04:05:04.921654Z,1515,124.1,0,OK,OK,OK
2026-08-29T04:05:10.332396Z,1515,124.1,0,OK,OK,OK
2026-08-29T04:05:15.739271Z,1512,124.1,0,OK,OK,OK
2026-08-29T04:05:21.100560Z,1514,124.1,0,OK,OK,OK
2026-08-29T04:05:26.486724Z,1522,124.1,0,OK,OK,OK
2026-08-29T04:05:31.868095Z,1515,124.1,0,OK,OK,OK
2026-08-29T04:05:37.238561Z,1513,124.1,0,OK,OK,OK
2026-08-29T04:05:42.622211Z,1512,123.9,0,OK,OK,OK
2026-08-29T04:05:47.996629Z,1503,124.1,0,OK,OK,OK
2026-08-29T04:05:53.372432Z,1504,124.1,0,OK,OK,OK
2026-08-29T04:05:58.732501Z,1504,123.8,0,OK,OK,OK
2026-08-29T04:06:04.117979Z,1503,123.8,0,OK,OK,OK
2026-08-29T04:06:09.492548Z,1504,123.8,0,OK,OK,OK
2026-08-29T04:06:14.869889Z,1505,123.8,0,OK,OK,OK
2026-08-29T04:06:20.257238Z,1502,123.8,0,OK,OK,OK
2026-08-29T04:06:25.666548Z,1508,123.8,0,OK,OK,OK
2026-08-29T04:06:31.049955Z,1502,123.8,0,OK,OK,OK
2026-08-29T04:06:36.419510Z,1502,123.8,0,OK,OK,OK
2026-08-29T04:06:41.834959Z,1509,123.8,0,OK,OK,OK
2026-08-29T04:06:47.215470Z,1506,123.8,0,OK,OK,OK
2026-08-29T04:06:52.598988Z,1504,123.8,0,OK,OK,OK
2026-08-29T04:06:57.987526Z,1508,123.9,0,OK,OK,OK
2026-08-29T04:07:03.375251Z,1505,123.9,0,OK,OK,OK
2026-08-29T04:07:08.760011Z,1506,123.9,0,OK,OK,OK
2026-08-29T04:07:14.143203Z,1504,123.9,0,OK,OK,OK
2026-08-29T04:07:19.519053Z,1503,123.9,0,OK,OK,OK
2026-08-29T04:07:24.916455Z,1509,123.8,0,OK,OK,OK
2026-08-29T04:07:30.311755Z,1504,123.8,0,OK,OK,OK
2026-08-29T04:07:35.681818Z,1503,123.8,0,OK,OK,OK
2026-08-29T04:07:41.083991Z,1507,123.8,0,OK,OK,OK
2026-08-29T04:07:46.471287Z,1505,123.8,0,OK,OK,OK
2026-08-29T04:07:51.838031Z,1505,123.8,0,OK,OK,OK
2026-08-29T04:07:57.221977Z,1506,123.8,0,OK,OK,OK
2026-08-29T04:08:02.594845Z,1504,123.8,0,OK,OK,OK
2026-08-29T04:08:08.007894Z,1504,123.8,0,OK,OK,OK
2026-08-29T04:08:13.377538Z,1503,123.8,0,OK,OK,OK
2026-08-29T04:08:18.760489Z,1506,123.9,0,OK,OK,OK
2026-08-29T04:08:24.129198Z,1505,123.9,0,OK,OK,OK
2026-08-29T04:08:29.524556Z,1506,123.9,0,OK,OK,OK
2026-08-29T04:08:34.914293Z,1504,123.9,0,OK,OK,OK
2026-08-29T04:08:40.315801Z,1508,123.9,0,OK,OK,OK
2026-08-29T04:08:45.699049Z,1500,123.9,0,OK,OK,OK
2026-08-29T04:08:51.057255Z,1502,123.8,0,OK,OK,OK
2026-08-29T04:08:56.443716Z,1504,123.8,0,OK,OK,OK
2026-08-29T04:09:01.817094Z,1502,123.9,0,OK,OK,OK
2026-08-29T04:09:07.195786Z,1504,123.8,0,OK,OK,OK
2026-08-29T04:09:12.582166Z,1502,123.9,0,OK,OK,OK
2026-08-29T04:09:17.992463Z,1500,123.8,0,OK,OK,OK
2026-08-29T04:09:23.360413Z,1502,123.9,0,OK,OK,OK
2026-08-29T04:09:28.754931Z,1505,123.9,0,OK,OK,OK
2026-08-29T04:09:34.137120Z,1503,123.9,0,OK,OK,OK
2026-08-29T04:09:39.516357Z,1503,123.8,0,OK,OK,OK
2026-08-29T04:09:44.881387Z,1505,123.9,0,OK,OK,OK
2026-08-29T04:09:50.282624Z,1506,123.9,0,OK,OK,OK
2026-08-29T04:09:55.666195Z,1505,123.8,0,OK,OK,OK
2026-08-29T04:10:01.042668Z,1503,123.9,0,OK,OK,OK
2026-08-29T04:10:06.438208Z,1507,123.9,0,OK,OK,OK
2026-08-29T04:10:11.824041Z,1507,123.9,0,OK,OK,OK
2026-08-29T04:10:17.213422Z,1501,123.9,0,OK,OK,OK
2026-08-29T04:10:22.573655Z,1504,123.9,0,OK,OK,OK
2026-08-29T04:10:27.942623Z,1420,123.8,0,OK,OK,OK
2026-08-29T04:10:33.332837Z,1429,123.9,0,OK,OK,OK
2026-08-29T04:10:38.722739Z,1421,123.8,0,OK,OK,OK
2026-08-29T04:10:44.084598Z,1419,123.8,0,OK,OK,OK
2026-08-29T04:10:49.465122Z,1422,123.8,0,OK,OK,OK
2026-08-29T04:10:54.859994Z,1421,123.8,0,OK,OK,OK
2026-08-29T04:11:00.224909Z,1421,123.8,0,OK,OK,OK
2026-08-29T04:11:05.610199Z,1425,124.1,0,OK,OK,OK
2026-08-29T04:11:10.993506Z,1425,124.1,0,OK,OK,OK
2026-08-29T04:11:16.369148Z,1436,124.1,0,OK,OK,OK
2026-08-29T04:11:21.787781Z,1426,124.1,0,OK,OK,OK
2026-08-29T04:11:27.167334Z,1426,124.1,0,OK,OK,OK
2026-08-29T04:11:32.558650Z,1425,124.1,0,OK,OK,OK
2026-08-29T04:11:37.927451Z,1423,124.1,0,OK,OK,OK
2026-08-29T04:11:43.300261Z,1426,124.1,0,OK,OK,OK
2026-08-29T04:11:48.701188Z,1426,124.1,0,OK,OK,OK
2026-08-29T04:11:54.096265Z,1424,124.1,0,OK,OK,OK
2026-08-29T04:11:59.474784Z,1425,124.1,0,OK,OK,OK
2026-08-29T04:12:04.855404Z,1429,124.1,0,OK,OK,OK
2026-08-29T04:12:10.234405Z,1426,124.0,0,OK,OK,OK
2026-08-29T04:12:15.636854Z,1427,124.1,0,OK,OK,OK
2026-08-29T04:12:21.035882Z,1425,124.0,0,OK,OK,OK
2026-08-29T04:12:26.418329Z,1425,124.1,0,OK,OK,OK
2026-08-29T04:12:31.794603Z,1433,123.9,0,OK,OK,OK
2026-08-29T04:12:37.167031Z,1430,123.9,0,OK,OK,OK
2026-08-29T04:12:42.547391Z,1430,123.9,0,OK,OK,OK
2026-08-29T04:12:47.940160Z,1427,124.1,0,OK,OK,OK
2026-08-29T04:12:53.342598Z,1430,124.2,0,OK,OK,OK
2026-08-29T04:12:58.721288Z,1433,124.1,0,OK,OK,OK
2026-08-29T04:13:04.113439Z,1429,124.2,0,OK,OK,OK
2026-08-29T04:13:09.497403Z,1428,124.1,0,OK,OK,OK
2026-08-29T04:13:14.860885Z,1430,124.2,0,OK,OK,OK
2026-08-29T04:13:20.265205Z,1432,124.1,0,OK,OK,OK
2026-08-29T04:13:25.644097Z,1427,124.1,0,OK,OK,OK
2026-08-29T04:13:31.016161Z,1434,124.2,0,OK,OK,OK
2026-08-29T04:13:36.402497Z,1428,124.2,0,OK,OK,OK
2026-08-29T04:13:41.783419Z,1429,124.2,0,OK,OK,OK
2026-08-29T04:13:47.162396Z,1434,124.2,0,OK,OK,OK
2026-08-29T04:13:52.523814Z,1429,124.1,0,OK,OK,OK
2026-08-29T04:13:57.896871Z,1434,124.2,0,OK,OK,OK
2026-08-29T04:14:03.254661Z,1432,124.3,0,OK,OK,OK
2026-08-29T04:14:08.614795Z,1430,124.2,0,OK,OK,OK
2026-08-29T04:14:14.012224Z,1433,124.3,0,OK,OK,OK
2026-08-29T04:14:19.414791Z,1428,124.3,0,OK,OK,OK
2026-08-29T04:14:24.810568Z,1430,124.2,0,OK,OK,OK
2026-08-29T04:14:30.178547Z,1448,124.3,0,OK,OK,OK
2026-08-29T04:14:35.548814Z,1474,124.3,0,OK,OK,OK
2026-08-29T04:14:40.928908Z,1485,124.2,0,OK,OK,OK
2026-08-29T04:14:46.347262Z,1489,124.3,0,OK,OK,OK
2026-08-29T04:14:51.724166Z,1489,124.3,0,OK,OK,OK
2026-08-29T04:14:57.107462Z,1490,124.3,0,OK,OK,OK
2026-08-29T04:15:02.493336Z,1483,124.3,0,OK,OK,OK
2026-08-29T04:15:07.870161Z,1485,124.3,0,OK,OK,OK
