Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-09-01T04:00:00.538635Z,9480,122.1,0,OK,OK,OK
2026-09-01T04:00:05.927839Z,9468,122.1,0,OK,OK,OK
2026-09-01T04:00:11.409974Z,9480,122.1,0,OK,OK,OK
2026-09-01T04:00:16.800522Z,9479,122.2,0,OK,OK,OK
2026-09-01T04:00:22.187241Z,9483,122.1,0,OK,OK,OK
2026-09-01T04:00:27.571656Z,9483,122.1,0,OK,OK,OK
2026-09-01T04:00:32.961017Z,9483,122.1,0,OK,OK,OK
2026-09-01T04:00:38.330752Z,9476,122.1,0,OK,OK,OK
2026-09-01T04:00:43.717222Z,9474,122.1,0,OK,OK,OK
2026-09-01T04:00:49.095564Z,9474,122.1,0,OK,OK,OK
2026-09-01T04:00:54.472648Z,9474,122.1,0,OK,OK,OK
2026-09-01T04:00:59.844693Z,9478,122.1,0,OK,OK,OK
2026-09-01T04:01:05.238343Z,9479,122.1,0,OK,OK,OK
2026-09-01T04:01:10.633060Z,9486,122.1,0,OK,OK,OK
2026-09-01T04:01:16.020623Z,9491,122.2,0,OK,OK,OK
2026-09-01T04:01:21.399593Z,9482,122.2,0,OK,OK,OK
2026-09-01T04:01:26.799818Z,9487,122.2,0,OK,OK,OK
2026-09-01T04:01:32.195821Z,9489,122.2,0,OK,OK,OK
2026-09-01T04:01:37.587203Z,9470,122.2,0,OK,OK,OK
2026-09-01T04:01:42.968701Z,9486,122.2,0,OK,OK,OK
2026-09-01T04:01:48.355148Z,9486,122.2,0,OK,OK,OK
2026-09-01T04:01:53.757638Z,9488,122.1,0,OK,OK,OK
2026-09-01T04:01:59.143532Z,9474,122.1,0,OK,OK,OK
2026-09-01T04:02:04.514714Z,9490,122.2,0,OK,OK,OK
2026-09-01T04:02:09.907702Z,9484,122.2,0,OK,OK,OK
2026-09-01T04:02:15.287641Z,9486,122.1,0,OK,OK,OK
2026-09-01T04:02:20.690076Z,9488,122.2,0,OK,OK,OK
2026-09-01T04:02:26.088764Z,9484,122.2,0,OK,OK,OK
2026-09-01T04:02:31.475574Z,9481,122.2,0,OK,OK,OK
2026-09-01T04:02:36.876709Z,9478,122.2,0,OK,OK,OK
2026-09-01T04:02:42.263059Z,9486,122.2,0,OK,OK,OK
2026-09-01T04:02:47.637289Z,9489,122.2,0,OK,OK,OK
2026-09-01T04:02:52.998242Z,9484,122.2,0,OK,OK,OK
2026-09-01T04:02:58.391864Z,9480,122.2,0,OK,OK,OK
2026-09-01T04:03:03.775079Z,9491,122.2,0,OK,OK,OK
2026-09-01T04:03:09.156217Z,9481,122.2,0,OK,OK,OK
2026-09-01T04:03:14.531250Z,9496,122.3,0,OK,OK,OK
2026-09-01T04:03:19.921782Z,9480,122.3,0,OK,OK,OK
2026-09-01T04:03:25.301193Z,9485,122.3,0,OK,OK,OK
2026-09-01T04:03:30.694930Z,9468,122.3,0,OK,OK,OK
2026-09-01T04:03:36.088705Z,9488,122.3,0,OK,OK,OK
2026-09-01T04:03:41.469364Z,9491,122.3,0,OK,OK,OK
2026-09-01T04:03:46.857085Z,9567,122.3,0,OK,OK,OK
2026-09-01T04:03:52.220457Z,9580,122.3,0,OK,OK,OK
2026-09-01T04:03:57.673164Z,9594,122.3,0,OK,OK,OK
2026-09-01T04:04:03.066656Z,9590,122.3,0,OK,OK,OK
2026-09-01T04:04:08.432989Z,9589,122.3,0,OK,OK,OK
2026-09-01T04:04:13.818186Z,9591,122.3,0,OK,OK,OK
2026-09-01T04:04:19.230332Z,9590,122.3,0,OK,OK,OK
2026-09-01T04:04:24.630281Z,9588,122.3,0,OK,OK,OK
2026-09-01T04:04:29.994504Z,9568,122.2,0,OK,OK,OK
2026-09-01T04:04:35.385406Z,9584,122.3,0,OK,OK,OK
2026-09-01T04:04:40.766539Z,9582,122.3,0,OK,OK,OK
2026-09-01T04:04:46.138054Z,9578,122.3,0,OK,OK,OK
2026-09-01T04:04:51.516525Z,9575,122.3,0,OK,OK,OK
2026-09-01T04:04:56.901969Z,9588,122.3,0,OK,OK,OK
2026-09-01T04:05:02.289175Z,9577,122.3,0,OK,OK,OK
2026-09-01T04:05:07.657025Z,9587,122.3,0,OK,OK,OK
2026-09-01T04:05:13.050497Z,9586,122.4,0,OK,OK,OK
2026-09-01T04:05:18.456571Z,9586,122.3,0,OK,OK,OK
2026-09-01T04:05:23.827723Z,9577,122.3,0,OK,OK,OK
2026-09-01T04:05:29.197128Z,9584,122.3,0,OK,OK,OK
2026-09-01T04:05:34.594498Z,9573,122.3,0,OK,OK,OK
2026-09-01T04:05:39.999477Z,9564,122.3,0,OK,OK,OK
2026-09-01T04:05:45.373998Z,9579,122.3,0,OK,OK,OK
2026-09-01T04:05:50.760553Z,9565,122.3,0,OK,OK,OK
2026-09-01T04:05:56.161669Z,9567,122.3,0,OK,OK,OK
2026-09-01T04:06:01.562332Z,9590,122.3,0,OK,OK,OK
2026-09-01T04:06:06.944909Z,9569,122.3,0,OK,OK,OK
2026-09-01T04:06:12.322808Z,9565,122.3,0,OK,OK,OK
2026-09-01T04:06:17.704182Z,9573,122.3,0,OK,OK,OK
2026-09-01T04:06:23.086889Z,9575,122.3,0,OK,OK,OK
2026-09-01T04:06:28.488677Z,9570,122.3,0,OK,OK,OK
2026-09-01T04:06:33.892650Z,9584,122.6,0,OK,OK,OK
2026-09-01T04:06:39.253681Z,9584,122.7,0,OK,OK,OK
2026-09-01T04:06:44.633607Z,9567,122.7,0,OK,OK,OK
2026-09-01T04:06:50.027018Z,9588,122.7,0,OK,OK,OK
2026-09-01T04:06:55.407239Z,9590,122.7,0,OK,OK,OK
2026-09-01T04:07:00.778473Z,9584,122.7,0,OK,OK,OK
2026-09-01T04:07:06.162227Z,9590,122.6,0,OK,OK,OK
2026-09-01T04:07:11.549855Z,9587,122.6,0,OK,OK,OK
2026-09-01T04:07:16.916197Z,9587,122.6,0,OK,OK,OK
2026-09-01T04:07:22.305551Z,9587,122.6,0,OK,OK,OK
2026-09-01T04:07:27.690275Z,9584,122.5,0,OK,OK,OK
2026-09-01T04:07:33.093194Z,9577,122.5,0,OK,OK,OK
2026-09-01T04:07:38.482555Z,9582,122.5,0,OK,OK,OK
2026-09-01T04:07:43.852939Z,9583,122.5,0,OK,OK,OK
2026-09-01T04:07:49.243269Z,9603,122.5,0,OK,OK,OK
2026-09-01T04:07:54.610278Z,9608,122.5,0,OK,OK,OK
2026-09-01T04:08:00.012819Z,9601,122.5,0,OK,OK,OK
2026-09-01T04:08:05.391142Z,9594,122.3,0,OK,OK,OK
2026-09-01T04:08:10.801763Z,9610,122.3,0,OK,OK,OK
2026-09-01T04:08:16.172456Z,9610,122.3,0,OK,OK,OK
2026-09-01T04:08:21.607554Z,9611,122.3,0,OK,OK,OK
2026-09-01T04:08:26.982366Z,9666,122.3,0,OK,OK,OK
2026-09-01T04:08:32.361947Z,9611,122.4,0,OK,OK,OK
2026-09-01T04:08:37.756499Z,9617,122.3,0,OK,OK,OK
