Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-07-27T04:00:05.833376Z,3344,242.9,0,OK,OK,OK
2026-07-27T04:01:07.186356Z,3200,242.5,0,OK,OK,OK
2026-07-27T04:02:07.670101Z,3308,242.2,0,OK,OK,OK
2026-07-27T04:03:08.178793Z,3296,242.2,0,OK,OK,OK
2026-07-27T04:04:08.672548Z,3188,242.4,0,OK,OK,OK
2026-07-27T04:05:09.184384Z,3183,242.4,0,OK,OK,OK
2026-07-27T04:06:09.682682Z,3178,242.6,0,OK,OK,OK
2026-07-27T04:07:10.183518Z,3435,242.9,0,OK,OK,OK
2026-07-27T04:08:10.641876Z,4814,242.4,0,OK,OK,OK
2026-07-27T04:09:11.140023Z,4726,242.6,0,OK,OK,OK
2026-07-27T04:10:11.616328Z,4722,242.9,0,OK,OK,OK
2026-07-27T04:11:12.156154Z,4706,242.9,0,OK,OK,OK
2026-07-27T04:12:12.638095Z,5227,242.3,0,OK,OK,OK
2026-07-27T04:13:13.181057Z,4699,242.6,0,OK,OK,OK
2026-07-27T04:14:13.698286Z,4581,243.0,0,OK,OK,OK
2026-07-27T04:15:14.207781Z,3115,243.8,0,OK,OK,OK
2026-07-27T04:16:15.549121Z,3094,243.6,0,OK,OK,OK
2026-07-27T04:17:16.014027Z,3120,243.9,0,OK,OK,OK
2026-07-27T04:18:16.490052Z,3104,243.8,0,OK,OK,OK
2026-07-27T04:19:17.008189Z,3198,243.8,0,OK,OK,OK
2026-07-27T04:20:17.485028Z,3477,243.9,0,OK,OK,OK
2026-07-27T04:21:18.001370Z,3316,243.7,0,OK,OK,OK
2026-07-27T04:22:18.498057Z,3304,244.2,0,OK,OK,OK
2026-07-27T04:23:18.981771Z,3319,244.1,0,OK,OK,OK
2026-07-27T04:24:19.503692Z,3415,244.2,0,OK,OK,OK
2026-07-27T04:25:19.972882Z,3398,243.8,0,OK,OK,OK
2026-07-27T04:26:20.473965Z,3278,243.7,0,OK,OK,OK
2026-07-27T04:27:20.947616Z,3270,243.4,0,OK,OK,OK
2026-07-27T04:28:21.465916Z,3251,243.4,0,OK,OK,OK
2026-07-27T04:29:21.971323Z,3234,242.7,0,OK,OK,OK
2026-07-27T04:30:22.467654Z,3228,242.6,0,OK,OK,OK
2026-07-27T04:31:24.181282Z,3236,242.8,0,OK,OK,OK
2026-07-27T04:32:24.655735Z,3232,242.8,0,OK,OK,OK
2026-07-27T04:33:25.100103Z,3535,242.6,0,OK,OK,OK
2026-07-27T04:34:25.635093Z,3366,242.6,0,OK,OK,OK
2026-07-27T04:35:26.139859Z,3359,243.4,0,OK,OK,OK
2026-07-27T04:36:26.655237Z,3377,243.7,0,OK,OK,OK
2026-07-27T04:37:27.160599Z,3271,243.7,0,OK,OK,OK
2026-07-27T04:38:27.650885Z,4718,243.2,0,OK,OK,OK
2026-07-27T04:39:28.189121Z,4705,243.0,0,OK,OK,OK
2026-07-27T04:40:28.695161Z,4723,243.1,0,OK,OK,OK
2026-07-27T04:41:29.180176Z,4495,243.5,0,OK,OK,OK
2026-07-27T04:42:29.670775Z,4479,243.5,0,OK,OK,OK
2026-07-27T04:43:30.170696Z,4674,243.5,0,OK,OK,OK
2026-07-27T04:44:30.644473Z,4764,243.5,0,OK,OK,OK
2026-07-27T04:45:31.152565Z,3090,244.3,0,OK,OK,OK
2026-07-27T04:46:32.559880Z,3086,244.0,0,OK,OK,OK
