Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V),Hoymiles Active Power (W),Bridge Status,Meter Status,Hoymiles Status
2026-08-23T04:00:00.806873Z,1537,124.3,0,OK,OK,OK
2026-08-23T04:00:06.212035Z,1534,124.3,0,OK,OK,OK
2026-08-23T04:00:11.585017Z,1526,124.2,0,OK,OK,OK
2026-08-23T04:00:16.933946Z,1523,124.3,0,OK,OK,OK
2026-08-23T04:00:22.341522Z,1523,124.3,0,OK,OK,OK
2026-08-23T04:00:27.698771Z,1520,124.3,0,OK,OK,OK
2026-08-23T04:00:33.087046Z,1533,124.2,0,OK,OK,OK
2026-08-23T04:00:38.421904Z,1538,124.2,0,OK,OK,OK
2026-08-23T04:00:43.766561Z,1521,124.3,0,OK,OK,OK
2026-08-23T04:00:49.189750Z,1531,124.3,0,OK,OK,OK
2026-08-23T04:00:54.583673Z,1535,124.3,0,OK,OK,OK
2026-08-23T04:00:59.977216Z,1517,124.3,0,OK,OK,OK
2026-08-23T04:01:05.365902Z,1526,124.3,0,OK,OK,OK
2026-08-23T04:01:10.768031Z,1518,124.3,0,OK,OK,OK
2026-08-23T04:01:16.164404Z,1533,124.3,0,OK,OK,OK
2026-08-23T04:01:21.570055Z,1516,124.3,0,OK,OK,OK
2026-08-23T04:01:26.965573Z,1523,124.3,0,OK,OK,OK
2026-08-23T04:01:32.341126Z,1522,124.3,0,OK,OK,OK
2026-08-23T04:01:37.733534Z,1640,124.4,0,OK,OK,OK
2026-08-23T04:01:43.131538Z,1630,124.3,0,OK,OK,OK
2026-08-23T04:01:48.554280Z,1642,124.3,0,OK,OK,OK
2026-08-23T04:01:53.920008Z,1642,124.3,0,OK,OK,OK
2026-08-23T04:01:59.305433Z,1652,124.4,0,OK,OK,OK
2026-08-23T04:02:04.676809Z,1649,124.4,0,OK,OK,OK
2026-08-23T04:02:10.013260Z,1633,124.4,0,OK,OK,OK
2026-08-23T04:02:15.393476Z,1642,124.3,0,OK,OK,OK
2026-08-23T04:02:20.816147Z,1626,124.3,0,OK,OK,OK
2026-08-23T04:02:26.197858Z,1524,124.3,0,OK,OK,OK
2026-08-23T04:02:31.553173Z,1519,124.3,0,OK,OK,OK
2026-08-23T04:02:36.953827Z,1495,124.3,0,OK,OK,OK
2026-08-23T04:02:42.345557Z,1507,124.3,0,OK,OK,OK
2026-08-23T04:02:47.711634Z,1502,124.3,0,OK,OK,OK
2026-08-23T04:02:53.088086Z,1502,124.3,0,OK,OK,OK
2026-08-23T04:02:58.478528Z,1527,124.3,0,OK,OK,OK
2026-08-23T04:03:03.866801Z,1622,124.3,0,OK,OK,OK
2026-08-23T04:03:09.234028Z,1669,124.3,0,OK,OK,OK
2026-08-23T04:03:14.611877Z,1705,124.3,0,OK,OK,OK
2026-08-23T04:03:19.998595Z,1745,124.3,0,OK,OK,OK
2026-08-23T04:03:25.348013Z,1757,124.3,0,OK,OK,OK
2026-08-23T04:03:30.696873Z,1772,124.3,0,OK,OK,OK
2026-08-23T04:03:36.071150Z,1786,124.2,0,OK,OK,OK
2026-08-23T04:03:41.445492Z,1795,124.3,0,OK,OK,OK
2026-08-23T04:03:46.817489Z,1791,124.2,0,OK,OK,OK
2026-08-23T04:03:52.223831Z,1796,124.2,0,OK,OK,OK
2026-08-23T04:03:57.640792Z,1788,124.3,0,OK,OK,OK
2026-08-23T04:04:03.018122Z,1783,124.3,0,OK,OK,OK
2026-08-23T04:04:08.393927Z,1754,124.3,0,OK,OK,OK
2026-08-23T04:04:13.785189Z,1711,124.2,0,OK,OK,OK
2026-08-23T04:04:19.155753Z,1711,124.3,0,OK,OK,OK
2026-08-23T04:04:24.527009Z,1820,124.3,0,OK,OK,OK
2026-08-23T04:04:29.932479Z,1807,124.3,0,OK,OK,OK
2026-08-23T04:04:35.313385Z,1831,124.3,0,OK,OK,OK
2026-08-23T04:04:40.663768Z,1788,124.3,0,OK,OK,OK
2026-08-23T04:04:46.036057Z,1749,124.3,0,OK,OK,OK
2026-08-23T04:04:51.445480Z,1714,124.3,0,OK,OK,OK
2026-08-23T04:04:56.807586Z,1717,124.3,0,OK,OK,OK
2026-08-23T04:05:02.191405Z,1704,124.3,0,OK,OK,OK
2026-08-23T04:05:07.559449Z,1710,124.3,0,OK,OK,OK
2026-08-23T04:05:12.945926Z,1702,124.3,0,OK,OK,OK
2026-08-23T04:05:18.346407Z,1699,124.3,0,OK,OK,OK
2026-08-23T04:05:23.733887Z,1700,124.4,0,OK,OK,OK
2026-08-23T04:05:29.102282Z,3045,124.1,0,OK,OK,OK
2026-08-23T04:05:34.508317Z,3089,124.0,0,OK,OK,OK
2026-08-23T04:05:39.887169Z,3105,124.0,0,OK,OK,OK
2026-08-23T04:05:45.266759Z,3109,124.0,0,OK,OK,OK
2026-08-23T04:05:50.625715Z,3108,124.0,0,OK,OK,OK
2026-08-23T04:05:56.013731Z,3109,123.9,0,OK,OK,OK
2026-08-23T04:06:01.363619Z,3118,123.9,0,OK,OK,OK
2026-08-23T04:06:06.711262Z,3160,123.9,0,OK,OK,OK
2026-08-23T04:06:12.110397Z,3153,123.9,0,OK,OK,OK
2026-08-23T04:06:17.465748Z,3167,123.9,0,OK,OK,OK
2026-08-23T04:06:22.812483Z,3138,123.9,0,OK,OK,OK
2026-08-23T04:06:28.173091Z,3130,123.9,0,OK,OK,OK
2026-08-23T04:06:33.520515Z,3136,123.9,0,OK,OK,OK
2026-08-23T04:06:38.881309Z,3135,123.9,0,OK,OK,OK
2026-08-23T04:06:44.243266Z,3131,123.9,0,OK,OK,OK
2026-08-23T04:06:49.629348Z,3140,123.9,0,OK,OK,OK
2026-08-23T04:06:54.970901Z,3111,123.9,0,OK,OK,OK
2026-08-23T04:07:00.328719Z,3118,123.9,0,OK,OK,OK
2026-08-23T04:07:05.665435Z,3119,123.6,0,OK,OK,OK
2026-08-23T04:07:11.050141Z,3122,123.9,0,OK,OK,OK
2026-08-23T04:07:16.468174Z,3115,123.9,0,OK,OK,OK
2026-08-23T04:07:21.874158Z,3109,123.8,0,OK,OK,OK
2026-08-23T04:07:27.252186Z,3120,123.8,0,OK,OK,OK
2026-08-23T04:07:32.619015Z,3124,123.8,0,OK,OK,OK
2026-08-23T04:07:37.978059Z,3121,123.9,0,OK,OK,OK
2026-08-23T04:07:43.351290Z,3117,123.9,0,OK,OK,OK
2026-08-23T04:07:48.719416Z,3124,123.8,0,OK,OK,OK
2026-08-23T04:07:54.083951Z,3116,123.8,0,OK,OK,OK
2026-08-23T04:07:59.458409Z,3113,123.8,0,OK,OK,OK
2026-08-23T04:08:04.811068Z,3125,123.8,0,OK,OK,OK
2026-08-23T04:08:10.172483Z,3117,123.8,0,OK,OK,OK
2026-08-23T04:08:15.516923Z,3131,123.8,0,OK,OK,OK
2026-08-23T04:08:20.909676Z,3112,123.8,0,OK,OK,OK
2026-08-23T04:08:26.297816Z,3094,123.8,0,OK,OK,OK
2026-08-23T04:08:31.674503Z,3094,123.8,0,OK,OK,OK
2026-08-23T04:08:37.078274Z,3085,123.9,0,OK,OK,OK
2026-08-23T04:08:42.462421Z,3166,123.9,0,OK,OK,OK
2026-08-23T04:08:47.839679Z,3182,123.9,0,OK,OK,OK
2026-08-23T04:08:53.223597Z,3189,123.9,0,OK,OK,OK
2026-08-23T04:08:58.632479Z,3190,123.8,0,OK,OK,OK
2026-08-23T04:09:04.018384Z,3183,123.9,0,OK,OK,OK
2026-08-23T04:09:09.435189Z,3194,123.9,0,OK,OK,OK
2026-08-23T04:09:14.843551Z,3194,123.8,0,OK,OK,OK
2026-08-23T04:09:20.249155Z,3200,123.9,0,OK,OK,OK
2026-08-23T04:09:25.621204Z,3194,123.9,0,OK,OK,OK
2026-08-23T04:09:31.021471Z,3196,123.9,0,OK,OK,OK
2026-08-23T04:09:36.360270Z,3191,123.9,0,OK,OK,OK
2026-08-23T04:09:41.732741Z,3194,123.9,0,OK,OK,OK
2026-08-23T04:09:47.078147Z,3194,123.9,0,OK,OK,OK
2026-08-23T04:09:52.471594Z,3207,123.9,0,OK,OK,OK
2026-08-23T04:09:57.843405Z,3202,123.9,0,OK,OK,OK
2026-08-23T04:10:03.179032Z,3186,123.9,0,OK,OK,OK
2026-08-23T04:10:08.571129Z,3207,123.9,0,OK,OK,OK
2026-08-23T04:10:13.944740Z,3183,123.9,0,OK,OK,OK
2026-08-23T04:10:19.334717Z,3181,123.9,0,OK,OK,OK
2026-08-23T04:10:24.723346Z,3203,124.0,0,OK,OK,OK
2026-08-23T04:10:30.089966Z,3173,123.9,0,OK,OK,OK
2026-08-23T04:10:35.465103Z,3173,124.0,0,OK,OK,OK
2026-08-23T04:10:40.848481Z,3169,124.0,0,OK,OK,OK
2026-08-23T04:10:46.243296Z,3215,124.0,0,OK,OK,OK
2026-08-23T04:10:51.616356Z,3158,124.0,0,OK,OK,OK
2026-08-23T04:10:56.978741Z,3210,124.1,0,OK,OK,OK
2026-08-23T04:11:02.309200Z,3226,124.1,0,OK,OK,OK
2026-08-23T04:11:07.722572Z,3206,124.1,0,OK,OK,OK
2026-08-23T04:11:13.117018Z,3238,124.1,0,OK,OK,OK
2026-08-23T04:11:18.444353Z,3267,124.1,0,OK,OK,OK
2026-08-23T04:11:23.851342Z,3217,124.1,0,OK,OK,OK
2026-08-23T04:11:29.226483Z,3222,124.2,0,OK,OK,OK
2026-08-23T04:11:34.599989Z,3217,124.2,0,OK,OK,OK
2026-08-23T04:11:39.953569Z,3220,124.1,0,OK,OK,OK
2026-08-23T04:11:45.332045Z,3356,124.2,0,OK,OK,OK
2026-08-23T04:11:50.712441Z,3347,124.2,0,OK,OK,OK
2026-08-23T04:11:56.085868Z,3302,124.1,0,OK,OK,OK
2026-08-23T04:12:01.496732Z,3296,124.1,0,OK,OK,OK
2026-08-23T04:12:06.868408Z,1888,124.4,0,OK,OK,OK
2026-08-23T04:12:12.236898Z,1889,124.4,0,OK,OK,OK
2026-08-23T04:12:17.581546Z,1900,124.4,0,OK,OK,OK
2026-08-23T04:12:22.952747Z,1794,124.4,0,OK,OK,OK
2026-08-23T04:12:28.322645Z,1733,124.4,0,OK,OK,OK
2026-08-23T04:12:33.696752Z,1727,124.5,0,OK,OK,OK
2026-08-23T04:12:39.078966Z,1719,124.4,0,OK,OK,OK
2026-08-23T04:12:44.467590Z,1722,124.4,0,OK,OK,OK
2026-08-23T04:12:49.854349Z,1721,124.4,0,OK,OK,OK
2026-08-23T04:12:55.202181Z,1735,124.4,0,OK,OK,OK
2026-08-23T04:13:00.594824Z,1720,124.4,0,OK,OK,OK
2026-08-23T04:13:05.986982Z,1715,124.4,0,OK,OK,OK
2026-08-23T04:13:11.363543Z,1717,124.5,0,OK,OK,OK
2026-08-23T04:13:16.736750Z,1716,124.4,0,OK,OK,OK
2026-08-23T04:13:22.138684Z,1716,124.5,0,OK,OK,OK
2026-08-23T04:13:27.491533Z,1720,124.5,0,OK,OK,OK
