Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V)
2026-07-19T04:00:00.165291Z,31709,245.1
2026-07-19T04:00:01.237951Z,31846,244.7
2026-07-19T04:00:02.336310Z,31393,244.8
2026-07-19T04:00:03.423974Z,31542,244.8
2026-07-19T04:00:04.496343Z,31715,244.9
2026-07-19T04:00:05.596870Z,31431,244.9
2026-07-19T04:00:06.698789Z,31388,244.9
2026-07-19T04:00:07.782687Z,31312,245.0
2026-07-19T04:00:08.874232Z,31442,245.1
2026-07-19T04:00:09.975932Z,31448,245.1
2026-07-19T04:00:11.073545Z,31454,245.1
2026-07-19T04:00:12.163764Z,31757,245.1
2026-07-19T04:00:13.261313Z,31460,245.0
2026-07-19T04:00:14.363756Z,31585,245.0
2026-07-19T04:00:15.467647Z,31910,245.0
2026-07-19T04:00:16.556124Z,31747,245.0
2026-07-19T04:00:17.653073Z,31452,245.1
2026-07-19T04:00:18.740435Z,31458,245.1
2026-07-19T04:00:19.830863Z,31458,245.0
2026-07-19T04:00:20.928240Z,31464,245.0
2026-07-19T04:00:22.018222Z,31537,245.1
2026-07-19T04:00:23.115279Z,31425,245.1
2026-07-19T04:00:24.202879Z,31636,245.0
2026-07-19T04:00:25.290552Z,43828,243.8
2026-07-19T04:00:26.393090Z,45077,244.5
2026-07-19T04:00:27.480871Z,50145,244.1
2026-07-19T04:00:28.579514Z,49506,244.1
2026-07-19T04:00:29.665397Z,48599,244.3
2026-07-19T04:00:30.802707Z,48629,244.3
2026-07-19T04:00:31.901191Z,48689,244.1
2026-07-19T04:00:32.986456Z,48756,244.1
2026-07-19T04:00:34.072550Z,48901,244.1
2026-07-19T04:00:35.159810Z,49042,244.1
2026-07-19T04:00:36.248216Z,49088,244.1
2026-07-19T04:00:37.348906Z,49162,244.1
2026-07-19T04:00:38.436140Z,49299,244.1
2026-07-19T04:00:39.554647Z,49301,244.1
2026-07-19T04:00:40.654377Z,49189,244.1
2026-07-19T04:00:41.741156Z,49357,244.1
2026-07-19T04:00:42.827545Z,49502,244.0
2026-07-19T04:00:43.930574Z,49487,244.1
2026-07-19T04:00:45.032059Z,49530,244.0
2026-07-19T04:00:46.132128Z,49550,244.0
2026-07-19T04:00:47.221375Z,49475,244.0
2026-07-19T04:00:48.323713Z,49448,244.1
2026-07-19T04:00:49.424284Z,49582,244.1
2026-07-19T04:00:50.507911Z,49477,244.1
2026-07-19T04:00:51.593537Z,49628,244.1
2026-07-19T04:00:52.667716Z,49498,244.1
2026-07-19T04:00:53.767771Z,49647,244.1
2026-07-19T04:00:54.851145Z,49731,244.1
2026-07-19T04:00:55.922536Z,49740,244.0
2026-07-19T04:00:57.008878Z,49885,244.0
2026-07-19T04:00:58.097141Z,49943,244.1
2026-07-19T04:00:59.180371Z,49978,244.0
2026-07-19T04:01:00.267389Z,50017,243.9
2026-07-19T04:01:01.355521Z,50180,243.9
2026-07-19T04:01:02.442741Z,50239,243.9
2026-07-19T04:01:03.540520Z,50279,243.9
2026-07-19T04:01:04.626107Z,50101,243.9
2026-07-19T04:01:05.698557Z,50046,243.9
2026-07-19T04:01:06.782899Z,50094,243.9
2026-07-19T04:01:07.871645Z,50240,243.9
2026-07-19T04:01:08.971188Z,50174,243.9
2026-07-19T04:01:10.058242Z,50265,243.9
2026-07-19T04:01:11.140408Z,50292,243.9
2026-07-19T04:01:12.231539Z,50234,243.9
2026-07-19T04:01:13.332492Z,50222,243.9
2026-07-19T04:01:14.421696Z,50245,243.8
2026-07-19T04:01:15.522587Z,50237,243.8
2026-07-19T04:01:16.606820Z,51461,243.8
2026-07-19T04:01:17.694027Z,50977,243.8
2026-07-19T04:01:18.779126Z,51068,243.8
2026-07-19T04:01:19.879934Z,51088,243.8
2026-07-19T04:01:21.015334Z,51146,243.8
2026-07-19T04:01:22.117271Z,51112,243.8
2026-07-19T04:01:23.215493Z,51085,243.8
2026-07-19T04:01:24.307125Z,51098,244.0
2026-07-19T04:01:25.394923Z,51157,244.0
2026-07-19T04:01:26.477921Z,51271,243.8
2026-07-19T04:01:27.581900Z,51790,243.9
2026-07-19T04:01:28.685050Z,51197,244.0
2026-07-19T04:01:29.817139Z,51149,244.0
2026-07-19T04:01:30.917629Z,51162,244.0
2026-07-19T04:01:32.003391Z,51220,244.0
2026-07-19T04:01:33.087570Z,51099,244.0
2026-07-19T04:01:34.161107Z,51230,244.0
2026-07-19T04:01:35.261827Z,51124,244.0
2026-07-19T04:01:36.348451Z,51115,244.0
2026-07-19T04:01:37.451229Z,51165,244.0
2026-07-19T04:01:38.552585Z,51136,243.9
2026-07-19T04:01:39.636346Z,51133,243.9
2026-07-19T04:01:40.711723Z,51238,243.9
2026-07-19T04:01:41.808109Z,51080,244.0
2026-07-19T04:01:42.882201Z,51106,243.9
2026-07-19T04:01:43.980652Z,51054,243.9
2026-07-19T04:01:45.087325Z,51058,244.0
2026-07-19T04:01:46.185165Z,51046,244.0
2026-07-19T04:01:47.273613Z,51003,244.0
2026-07-19T04:01:48.358002Z,51068,243.9
2026-07-19T04:01:49.444360Z,51311,243.9
2026-07-19T04:01:50.533967Z,51090,243.9
2026-07-19T04:01:51.615918Z,51137,244.1
2026-07-19T04:01:52.703117Z,51002,244.1
2026-07-19T04:01:53.790486Z,51105,244.2
2026-07-19T04:01:54.892177Z,51069,244.1
2026-07-19T04:01:55.991475Z,51066,244.3
2026-07-19T04:01:57.080677Z,51034,244.2
2026-07-19T04:01:58.168440Z,51145,244.1
2026-07-19T04:01:59.267130Z,51097,244.1
2026-07-19T04:02:00.353518Z,51093,244.1
2026-07-19T04:02:01.470093Z,51191,244.1
2026-07-19T04:02:02.557367Z,51101,244.1
2026-07-19T04:02:03.643705Z,51121,244.1
2026-07-19T04:02:04.727686Z,51127,244.2
2026-07-19T04:02:05.814691Z,50968,244.3
2026-07-19T04:02:06.919731Z,51057,244.3
2026-07-19T04:02:08.023466Z,51096,244.2
2026-07-19T04:02:09.121527Z,51064,244.2
2026-07-19T04:02:10.206934Z,51052,244.1
2026-07-19T04:02:11.279818Z,50944,244.2
2026-07-19T04:02:12.378014Z,50919,244.2
2026-07-19T04:02:13.467401Z,51078,244.2
2026-07-19T04:02:14.553523Z,50932,244.3
2026-07-19T04:02:15.624093Z,50774,244.2
2026-07-19T04:02:16.708193Z,50972,244.3
2026-07-19T04:02:17.794235Z,51166,244.3
2026-07-19T04:02:18.883901Z,51021,244.3
2026-07-19T04:02:19.982202Z,50952,244.2
2026-07-19T04:02:21.087319Z,50897,244.2
2026-07-19T04:02:22.189131Z,50708,244.2
2026-07-19T04:02:23.289615Z,50816,244.1
2026-07-19T04:02:24.391111Z,50807,244.2
2026-07-19T04:02:25.461673Z,50883,244.2
2026-07-19T04:02:26.548924Z,50841,244.2
2026-07-19T04:02:27.615377Z,51195,244.0
2026-07-19T04:02:28.717511Z,51279,244.1
2026-07-19T04:02:29.823480Z,50892,244.1
2026-07-19T04:02:30.920183Z,50839,244.2
2026-07-19T04:02:31.995256Z,50926,244.2
2026-07-19T04:02:33.081821Z,50915,244.2
2026-07-19T04:02:34.178028Z,50855,244.2
2026-07-19T04:02:35.250613Z,50819,244.2
2026-07-19T04:02:36.334571Z,50866,244.3
2026-07-19T04:02:37.422193Z,50898,244.3
2026-07-19T04:02:38.528117Z,50917,244.2
2026-07-19T04:02:39.626255Z,50775,244.2
2026-07-19T04:02:40.713998Z,50732,244.2
2026-07-19T04:02:41.828312Z,50668,244.3
2026-07-19T04:02:42.918436Z,50716,244.2
2026-07-19T04:02:44.003046Z,50709,244.2
2026-07-19T04:02:45.088683Z,50802,244.2
2026-07-19T04:02:46.178285Z,50804,244.2
2026-07-19T04:02:47.261085Z,50642,244.2
2026-07-19T04:02:48.348158Z,50660,244.2
2026-07-19T04:02:49.434169Z,50762,244.2
2026-07-19T04:02:50.522599Z,50740,244.3
2026-07-19T04:02:51.621943Z,50712,244.3
2026-07-19T04:02:52.707222Z,50692,244.2
2026-07-19T04:02:53.791537Z,50740,244.2
2026-07-19T04:02:54.881261Z,50530,244.3
2026-07-19T04:02:55.968712Z,50690,244.3
2026-07-19T04:02:57.067270Z,50657,244.2
2026-07-19T04:02:58.142367Z,50673,244.2
2026-07-19T04:02:59.244516Z,50709,244.3
2026-07-19T04:03:00.329748Z,50714,244.3
2026-07-19T04:03:01.426415Z,50805,244.3
2026-07-19T04:03:02.501532Z,50762,244.3
2026-07-19T04:03:03.600706Z,50718,244.2
2026-07-19T04:03:04.685685Z,51024,244.3
2026-07-19T04:03:05.773555Z,51000,244.3
2026-07-19T04:03:06.859941Z,50968,244.4
2026-07-19T04:03:07.961415Z,50977,244.3
2026-07-19T04:03:09.046910Z,50907,244.3
2026-07-19T04:03:10.136435Z,50975,244.3
2026-07-19T04:03:11.234399Z,50974,244.3
2026-07-19T04:03:12.307353Z,50995,244.3
2026-07-19T04:03:13.394708Z,50951,244.3
2026-07-19T04:03:14.496439Z,51153,244.3
2026-07-19T04:03:15.596885Z,51158,244.3
2026-07-19T04:03:16.681140Z,51147,244.2
2026-07-19T04:03:17.754559Z,51148,244.2
2026-07-19T04:03:18.854440Z,51077,244.3
2026-07-19T04:03:19.925647Z,51222,244.3
2026-07-19T04:03:21.008395Z,51174,244.3
2026-07-19T04:03:22.096843Z,51246,244.4
2026-07-19T04:03:23.186380Z,51228,244.3
2026-07-19T04:03:24.267661Z,51037,244.3
2026-07-19T04:03:25.352958Z,50959,244.3
2026-07-19T04:03:26.439366Z,51223,244.3
2026-07-19T04:03:27.527882Z,51147,244.3
2026-07-19T04:03:28.611212Z,51071,244.3
2026-07-19T04:03:29.684680Z,51084,244.3
2026-07-19T04:03:30.771741Z,51151,244.3
2026-07-19T04:03:31.842731Z,51124,244.3
2026-07-19T04:03:32.942234Z,51055,244.3
2026-07-19T04:03:34.042622Z,51185,244.3
2026-07-19T04:03:35.129864Z,51112,244.2
2026-07-19T04:03:36.219123Z,51089,244.2
2026-07-19T04:03:37.304409Z,51083,244.3
2026-07-19T04:03:38.405548Z,51141,244.2
2026-07-19T04:03:39.509100Z,51221,244.2
2026-07-19T04:03:40.641530Z,51183,244.3
2026-07-19T04:03:41.740131Z,51220,244.3
2026-07-19T04:03:42.826381Z,51735,244.2
2026-07-19T04:03:43.914852Z,51382,244.3
2026-07-19T04:03:45.002247Z,51257,244.3
2026-07-19T04:03:46.102004Z,51133,244.3
2026-07-19T04:03:47.190035Z,51173,244.2
2026-07-19T04:03:48.289738Z,51183,244.2
2026-07-19T04:03:49.377758Z,51262,244.2
2026-07-19T04:03:50.479351Z,51357,244.3
2026-07-19T04:03:51.582448Z,51312,244.2
2026-07-19T04:03:52.684385Z,51359,244.3
2026-07-19T04:03:53.768249Z,51357,244.2
2026-07-19T04:03:54.872043Z,51423,244.2
2026-07-19T04:03:55.958653Z,51385,244.2
2026-07-19T04:03:57.058514Z,51382,244.2
2026-07-19T04:03:58.161521Z,51522,244.2
2026-07-19T04:03:59.228764Z,51308,244.2
2026-07-19T04:04:00.317293Z,51382,244.2
2026-07-19T04:04:01.421334Z,51340,244.2
2026-07-19T04:04:02.554418Z,51601,244.2
2026-07-19T04:04:03.640597Z,51346,244.2
2026-07-19T04:04:04.741534Z,51418,244.3
2026-07-19T04:04:05.830200Z,51415,244.3
2026-07-19T04:04:06.897047Z,51459,244.2
2026-07-19T04:04:07.985550Z,51362,244.3
2026-07-19T04:04:09.070717Z,51405,244.2
2026-07-19T04:04:10.153662Z,51340,244.2
2026-07-19T04:04:11.240359Z,51348,244.2
2026-07-19T04:04:12.313250Z,51436,244.2
2026-07-19T04:04:13.416974Z,51379,244.2
2026-07-19T04:04:14.503129Z,51445,244.2
2026-07-19T04:04:15.603834Z,51459,244.2
2026-07-19T04:04:16.687436Z,51401,244.2
2026-07-19T04:04:17.772287Z,51435,244.2
2026-07-19T04:04:18.857296Z,51415,244.2
2026-07-19T04:04:19.947696Z,51214,244.2
2026-07-19T04:04:21.048963Z,51319,244.4
2026-07-19T04:04:22.153605Z,51413,244.2
2026-07-19T04:04:23.255225Z,51365,244.2
2026-07-19T04:04:24.353490Z,51423,244.2
2026-07-19T04:04:25.454987Z,51573,244.4
2026-07-19T04:04:26.542805Z,51543,244.4
2026-07-19T04:04:27.645683Z,51471,244.2
2026-07-19T04:04:28.727836Z,51486,244.2
2026-07-19T04:04:29.849276Z,51476,244.2
2026-07-19T04:04:30.935283Z,51448,244.2
2026-07-19T04:04:32.023344Z,51337,244.3
2026-07-19T04:04:33.121547Z,51516,244.3
2026-07-19T04:04:34.210851Z,51773,244.3
2026-07-19T04:04:35.311662Z,51435,244.2
2026-07-19T04:04:36.413208Z,51788,244.2
2026-07-19T04:04:37.513674Z,51910,244.2
2026-07-19T04:04:38.614575Z,51852,244.2
2026-07-19T04:04:39.700674Z,51753,244.2
2026-07-19T04:04:40.787717Z,51852,244.3
2026-07-19T04:04:41.874935Z,51859,244.3
2026-07-19T04:04:43.026588Z,51899,244.2
2026-07-19T04:04:44.113349Z,51977,244.2
2026-07-19T04:04:45.215675Z,51686,244.2
2026-07-19T04:04:46.317355Z,51828,244.2
2026-07-19T04:04:47.402113Z,52254,244.2
2026-07-19T04:04:48.502836Z,51911,244.2
2026-07-19T04:04:49.592478Z,51863,244.2
2026-07-19T04:04:50.692325Z,51889,244.2
2026-07-19T04:04:51.779823Z,52135,244.2
2026-07-19T04:04:52.878168Z,51839,244.2
2026-07-19T04:04:53.983984Z,51813,244.2
2026-07-19T04:04:55.069558Z,51830,244.1
2026-07-19T04:04:56.167296Z,51789,244.1
2026-07-19T04:04:57.258617Z,51763,244.2
2026-07-19T04:04:58.359045Z,51777,244.1
2026-07-19T04:04:59.461745Z,51842,244.2
2026-07-19T04:05:00.564297Z,51745,244.1
2026-07-19T04:05:01.661796Z,51583,244.1
2026-07-19T04:05:02.734515Z,52259,244.1
2026-07-19T04:05:03.817852Z,51731,244.1
2026-07-19T04:05:04.906169Z,51933,244.2
2026-07-19T04:05:05.992746Z,52058,244.2
2026-07-19T04:05:07.111278Z,52056,244.2
2026-07-19T04:05:08.195630Z,52049,244.2
2026-07-19T04:05:09.282008Z,52090,244.3
2026-07-19T04:05:10.366997Z,52047,244.2
2026-07-19T04:05:11.454603Z,52098,244.2
2026-07-19T04:05:12.541024Z,52154,244.3
2026-07-19T04:05:13.630646Z,52387,244.3
2026-07-19T04:05:14.728685Z,52089,244.3
2026-07-19T04:05:15.813398Z,52135,244.3
2026-07-19T04:05:16.887820Z,52023,244.3
2026-07-19T04:05:17.987030Z,51978,244.3
2026-07-19T04:05:19.072145Z,51952,244.3
2026-07-19T04:05:20.157571Z,52040,244.3
2026-07-19T04:05:21.243666Z,52054,244.3
2026-07-19T04:05:22.328251Z,52078,244.3
2026-07-19T04:05:23.416824Z,52187,244.3
2026-07-19T04:05:24.504970Z,52229,244.3
2026-07-19T04:05:25.619556Z,52202,244.3
2026-07-19T04:05:26.708934Z,52135,244.3
2026-07-19T04:05:27.775159Z,52226,244.3
2026-07-19T04:05:28.862855Z,52246,244.3
2026-07-19T04:05:29.950549Z,52182,244.5
2026-07-19T04:05:31.019655Z,52118,244.3
2026-07-19T04:05:32.106821Z,52142,244.5
2026-07-19T04:05:33.190041Z,52143,244.3
2026-07-19T04:05:34.278471Z,52136,244.3
2026-07-19T04:05:35.365981Z,52147,244.3
2026-07-19T04:05:36.469081Z,52168,244.4
2026-07-19T04:05:37.566059Z,52210,244.3
2026-07-19T04:05:38.656195Z,52193,244.3
2026-07-19T04:05:39.757310Z,52215,244.3
2026-07-19T04:05:40.844498Z,52224,244.5
2026-07-19T04:05:41.944842Z,52241,244.3
2026-07-19T04:05:43.032279Z,52191,244.5
2026-07-19T04:05:44.100928Z,52697,244.3
2026-07-19T04:05:45.188231Z,52358,244.4
2026-07-19T04:05:46.290804Z,52097,244.3
2026-07-19T04:05:47.392702Z,52237,244.5
2026-07-19T04:05:48.587046Z,52378,244.3
2026-07-19T04:05:49.676551Z,52365,244.3
2026-07-19T04:05:50.774974Z,52157,244.4
2026-07-19T04:05:51.862278Z,52399,244.3
2026-07-19T04:05:52.932744Z,52289,244.3
2026-07-19T04:05:54.022858Z,52691,244.2
2026-07-19T04:05:55.123716Z,52346,244.3
2026-07-19T04:05:56.221137Z,52091,244.5
2026-07-19T04:05:57.295009Z,52261,244.3
2026-07-19T04:05:58.395901Z,52267,244.4
2026-07-19T04:05:59.495927Z,52301,244.5
2026-07-19T04:06:00.580801Z,52242,244.3
2026-07-19T04:06:01.669705Z,52106,244.3
2026-07-19T04:06:02.753576Z,52298,244.5
2026-07-19T04:06:03.825822Z,52283,244.3
2026-07-19T04:06:04.909247Z,52235,244.5
2026-07-19T04:06:06.015426Z,52299,244.5
2026-07-19T04:06:07.103764Z,52301,244.4
2026-07-19T04:06:08.200835Z,52228,244.5
2026-07-19T04:06:09.286603Z,52281,244.5
2026-07-19T04:06:10.378159Z,52218,244.4
2026-07-19T04:06:11.475125Z,52272,244.5
2026-07-19T04:06:12.561650Z,52238,244.5
2026-07-19T04:06:13.646198Z,52207,244.5
2026-07-19T04:06:14.764157Z,52174,244.5
2026-07-19T04:06:15.850965Z,52205,244.3
2026-07-19T04:06:16.940213Z,52150,244.5
2026-07-19T04:06:18.027881Z,52211,244.5
2026-07-19T04:06:19.127967Z,52043,244.4
2026-07-19T04:06:20.216306Z,52239,244.4
2026-07-19T04:06:21.318363Z,52199,244.4
2026-07-19T04:06:22.417332Z,52263,244.5
2026-07-19T04:06:23.522500Z,52347,244.5
2026-07-19T04:06:24.654231Z,52326,244.5
2026-07-19T04:06:25.740796Z,52351,244.5
2026-07-19T04:06:26.840115Z,52278,244.5
2026-07-19T04:06:27.927125Z,52207,244.5
2026-07-19T04:06:29.015390Z,52207,244.4
2026-07-19T04:06:30.113862Z,52189,244.4
2026-07-19T04:06:31.233469Z,52269,244.5
2026-07-19T04:06:32.318389Z,52354,244.4
2026-07-19T04:06:33.408700Z,52641,244.5
2026-07-19T04:06:34.509538Z,52516,244.4
2026-07-19T04:06:35.593475Z,52085,244.4
2026-07-19T04:06:36.682049Z,51957,244.5
2026-07-19T04:06:37.765809Z,51930,244.5
2026-07-19T04:06:38.853741Z,51846,244.4
2026-07-19T04:06:39.972744Z,51850,244.4
2026-07-19T04:06:41.074418Z,51835,244.5
2026-07-19T04:06:42.174940Z,51822,244.5
2026-07-19T04:06:43.263164Z,51817,244.5
2026-07-19T04:06:44.360305Z,51795,244.4
2026-07-19T04:06:45.494341Z,51881,244.5
2026-07-19T04:06:46.584539Z,51815,244.5
2026-07-19T04:06:47.686389Z,51772,244.5
2026-07-19T04:06:48.786813Z,51853,244.6
2026-07-19T04:06:49.870603Z,51809,244.6
2026-07-19T04:06:50.973800Z,51877,244.5
2026-07-19T04:06:52.063240Z,51888,244.5
2026-07-19T04:06:53.163850Z,51857,244.5
2026-07-19T04:06:54.262644Z,51861,244.6
2026-07-19T04:06:55.349143Z,51869,244.5
2026-07-19T04:06:56.423000Z,51948,244.4
2026-07-19T04:06:57.505760Z,52057,244.4
2026-07-19T04:06:58.589904Z,52563,244.5
2026-07-19T04:06:59.680211Z,51887,244.4
2026-07-19T04:07:00.780499Z,51913,244.4
2026-07-19T04:07:01.865424Z,51961,244.5
2026-07-19T04:07:02.953798Z,51745,244.6
2026-07-19T04:07:04.038334Z,51757,244.4
2026-07-19T04:07:05.127514Z,52065,244.4
2026-07-19T04:07:06.228487Z,52291,244.6
2026-07-19T04:07:07.312134Z,52599,244.5
2026-07-19T04:07:08.401253Z,52678,244.6
2026-07-19T04:07:09.502633Z,52862,244.6
2026-07-19T04:07:10.588868Z,52780,244.6
2026-07-19T04:07:11.688421Z,52744,244.6
2026-07-19T04:07:12.761684Z,52809,244.6
2026-07-19T04:07:13.864593Z,52830,244.6
2026-07-19T04:07:14.947459Z,52782,244.6
2026-07-19T04:07:16.034683Z,52683,244.6
2026-07-19T04:07:17.123429Z,52471,244.6
2026-07-19T04:07:18.224652Z,52404,244.6
2026-07-19T04:07:19.340871Z,52574,244.6
2026-07-19T04:07:20.444953Z,52747,244.6
2026-07-19T04:07:21.530724Z,52669,244.6
2026-07-19T04:07:22.631307Z,52587,244.6
2026-07-19T04:07:23.715472Z,52638,244.6
2026-07-19T04:07:24.803460Z,52427,244.6
2026-07-19T04:07:25.888348Z,52550,244.6
2026-07-19T04:07:26.975591Z,52237,244.6
2026-07-19T04:07:28.078583Z,52144,244.6
2026-07-19T04:07:29.162770Z,52123,244.6
2026-07-19T04:07:30.263881Z,52164,244.6
2026-07-19T04:07:31.353231Z,52131,244.6
2026-07-19T04:07:32.440442Z,52221,244.5
2026-07-19T04:07:33.539635Z,52131,244.5
2026-07-19T04:07:34.625941Z,52007,244.6
2026-07-19T04:07:35.713772Z,51803,244.5
2026-07-19T04:07:36.846838Z,51624,244.5
2026-07-19T04:07:37.946798Z,51182,244.5
2026-07-19T04:07:39.036255Z,51262,244.7
2026-07-19T04:07:40.117509Z,51301,244.7
2026-07-19T04:07:41.207565Z,51226,244.7
2026-07-19T04:07:42.322321Z,51253,244.7
2026-07-19T04:07:43.411921Z,51221,244.7
2026-07-19T04:07:44.511650Z,51343,244.7
2026-07-19T04:07:45.599741Z,51188,244.7
2026-07-19T04:07:46.683680Z,51042,244.8
2026-07-19T04:07:47.772764Z,50772,244.7
2026-07-19T04:07:48.873792Z,50453,244.8
2026-07-19T04:07:49.957158Z,50315,244.7
2026-07-19T04:07:51.109233Z,50213,244.7
2026-07-19T04:07:52.211345Z,50199,244.7
2026-07-19T04:07:53.296385Z,50071,244.9
2026-07-19T04:07:54.382576Z,50032,244.8
2026-07-19T04:07:55.468001Z,49922,244.7
2026-07-19T04:07:56.552715Z,49720,244.7
2026-07-19T04:07:57.641578Z,49642,244.7
2026-07-19T04:07:58.726316Z,49492,244.7
2026-07-19T04:07:59.813428Z,49599,244.7
2026-07-19T04:08:00.897683Z,49521,244.8
2026-07-19T04:08:01.987004Z,49572,244.8
2026-07-19T04:08:03.087202Z,49606,244.9
2026-07-19T04:08:04.175931Z,50133,244.7
2026-07-19T04:08:05.274224Z,49695,244.9
2026-07-19T04:08:06.360278Z,49663,244.9
2026-07-19T04:08:07.461616Z,49683,244.8
2026-07-19T04:08:08.550049Z,49757,244.9
2026-07-19T04:08:09.637561Z,49670,244.9
2026-07-19T04:08:10.721431Z,49573,244.9
2026-07-19T04:08:11.809244Z,49585,244.9
2026-07-19T04:08:12.895977Z,49623,244.9
2026-07-19T04:08:13.995110Z,49494,244.9
2026-07-19T04:08:15.100090Z,49539,244.7
2026-07-19T04:08:16.200206Z,49540,244.9
2026-07-19T04:08:17.288499Z,49685,244.9
2026-07-19T04:08:18.391614Z,49577,244.9
2026-07-19T04:08:19.492938Z,49571,244.9
2026-07-19T04:08:20.595891Z,49459,244.9
2026-07-19T04:08:21.695662Z,49393,244.9
2026-07-19T04:08:22.780748Z,49404,244.9
2026-07-19T04:08:23.868233Z,49357,244.9
2026-07-19T04:08:24.967573Z,49402,244.9
2026-07-19T04:08:26.053932Z,49513,244.9
2026-07-19T04:08:27.141310Z,49587,244.9
2026-07-19T04:08:28.241735Z,49505,244.9
2026-07-19T04:08:29.332918Z,49575,244.9
2026-07-19T04:08:30.428455Z,49655,244.9
2026-07-19T04:08:31.517861Z,49671,244.9
2026-07-19T04:08:32.618448Z,49545,244.9
2026-07-19T04:08:33.704291Z,49692,244.9
2026-07-19T04:08:34.793586Z,49645,244.9
2026-07-19T04:08:35.897290Z,49651,244.9
2026-07-19T04:08:36.993122Z,49966,244.9
2026-07-19T04:08:38.080319Z,49804,244.9
2026-07-19T04:08:39.166076Z,49863,244.9
2026-07-19T04:08:40.253916Z,49785,244.9
2026-07-19T04:08:41.339550Z,49661,244.9
2026-07-19T04:08:42.427122Z,49987,244.9
2026-07-19T04:08:43.530159Z,49906,244.9
2026-07-19T04:08:44.612992Z,49939,244.9
2026-07-19T04:08:45.682311Z,49761,244.9
2026-07-19T04:08:46.753131Z,50126,244.9
2026-07-19T04:08:47.840817Z,50325,244.9
2026-07-19T04:08:48.961417Z,50494,244.9
2026-07-19T04:08:50.061979Z,50399,244.9
2026-07-19T04:08:51.165389Z,50556,244.9
2026-07-19T04:08:52.268220Z,50706,244.9
2026-07-19T04:08:53.369685Z,50609,244.9
2026-07-19T04:08:54.471868Z,50748,244.9
2026-07-19T04:08:55.573423Z,50585,244.9
2026-07-19T04:08:56.674216Z,50731,244.9
2026-07-19T04:08:57.775238Z,50767,244.9
2026-07-19T04:08:58.875168Z,50834,244.9
2026-07-19T04:08:59.945160Z,50874,244.9
2026-07-19T04:09:01.034322Z,50845,244.9
2026-07-19T04:09:02.132639Z,50687,244.8
2026-07-19T04:09:03.219830Z,50746,244.9
2026-07-19T04:09:04.311613Z,50833,244.9
2026-07-19T04:09:05.407718Z,50816,244.9
2026-07-19T04:09:06.494924Z,50794,244.9
2026-07-19T04:09:07.584055Z,50921,244.9
2026-07-19T04:09:08.684876Z,50706,244.9
2026-07-19T04:09:09.769206Z,50739,244.9
2026-07-19T04:09:10.870916Z,50622,244.9
2026-07-19T04:09:11.959325Z,50674,244.9
2026-07-19T04:09:13.062308Z,50666,244.8
2026-07-19T04:09:14.162801Z,50672,244.9
2026-07-19T04:09:15.248262Z,50844,244.9
2026-07-19T04:09:16.334305Z,51084,244.9
2026-07-19T04:09:17.420519Z,51236,244.9
2026-07-19T04:09:18.525986Z,51476,244.8
2026-07-19T04:09:19.622237Z,51156,244.9
2026-07-19T04:09:20.709987Z,51067,244.9
2026-07-19T04:09:21.796195Z,51077,244.9
2026-07-19T04:09:22.901264Z,50996,244.7
2026-07-19T04:09:23.998922Z,51194,244.9
2026-07-19T04:09:25.072980Z,51113,244.9
2026-07-19T04:09:26.158069Z,51139,244.9
2026-07-19T04:09:27.257922Z,51155,244.9
2026-07-19T04:09:28.347614Z,51470,244.8
2026-07-19T04:09:29.446887Z,51174,244.9
2026-07-19T04:09:30.546635Z,51179,244.7
2026-07-19T04:09:31.668021Z,51074,244.7
2026-07-19T04:09:32.768450Z,51128,244.9
2026-07-19T04:09:33.857681Z,51154,244.9
2026-07-19T04:09:34.956176Z,50972,244.9
2026-07-19T04:09:36.039437Z,51149,244.9
2026-07-19T04:09:37.130570Z,51149,244.9
2026-07-19T04:09:38.229807Z,51187,245.2
2026-07-19T04:09:39.319986Z,51246,245.2
2026-07-19T04:09:40.419899Z,51288,245.3
2026-07-19T04:09:41.507258Z,51347,245.3
2026-07-19T04:09:42.624318Z,51307,245.3
2026-07-19T04:09:43.728499Z,51250,245.1
2026-07-19T04:09:44.827878Z,51307,245.2
2026-07-19T04:09:45.927231Z,51270,245.2
2026-07-19T04:09:47.017701Z,51235,245.3
2026-07-19T04:09:48.118073Z,51284,245.3
2026-07-19T04:09:49.203905Z,51206,245.3
2026-07-19T04:09:50.288384Z,51361,245.1
2026-07-19T04:09:51.380288Z,51282,245.2
2026-07-19T04:09:52.480076Z,51384,245.1
2026-07-19T04:09:53.582634Z,51265,245.2
2026-07-19T04:09:54.682625Z,51345,245.2
2026-07-19T04:09:55.786456Z,51263,245.2
2026-07-19T04:09:56.890357Z,51353,245.2
2026-07-19T04:09:58.021907Z,51233,245.2
2026-07-19T04:09:59.121697Z,51285,245.2
2026-07-19T04:10:00.212119Z,51203,245.2
2026-07-19T04:10:01.309313Z,51338,245.2
2026-07-19T04:10:02.400410Z,51193,245.2
2026-07-19T04:10:03.502528Z,51387,245.1
2026-07-19T04:10:04.604968Z,51336,245.2
2026-07-19T04:10:05.705177Z,51258,245.2
2026-07-19T04:10:06.807733Z,51172,245.2
2026-07-19T04:10:07.905606Z,51228,245.2
2026-07-19T04:10:08.997239Z,51228,245.2
